#    L    TT             EE             BB             TE             PP             TP             EP          
  5212    0.10834E+00    0.31093E-02    0.58823E-06   -0.35698E-02    0.17296E-09    0.21115E-07    0.26755E-10
  5213    0.10812E+00    0.30981E-02    0.58748E-06   -0.35573E-02    0.17288E-09    0.21098E-07    0.26826E-10
  5214    0.10790E+00    0.30871E-02    0.58673E-06   -0.35448E-02    0.17279E-09    0.21082E-07    0.26896E-10
  5215    0.10767E+00    0.30758E-02    0.58597E-06   -0.35320E-02    0.17271E-09    0.21066E-07    0.26964E-10
  5216    0.10746E+00    0.30646E-02    0.58522E-06   -0.35190E-02    0.17263E-09    0.21050E-07    0.27031E-10
  5217    0.10724E+00    0.30535E-02    0.58447E-06   -0.35056E-02    0.17254E-09    0.21033E-07    0.27096E-10
  5218    0.10702E+00    0.30423E-02    0.58372E-06   -0.34922E-02    0.17246E-09    0.21017E-07    0.27160E-10
  5219    0.10679E+00    0.30310E-02    0.58297E-06   -0.34785E-02    0.17237E-09    0.21001E-07    0.27222E-10
  5220    0.10658E+00    0.30199E-02    0.58222E-06   -0.34646E-02    0.17229E-09    0.20984E-07    0.27283E-10
  5221    0.10634E+00    0.30086E-02    0.58147E-06   -0.34505E-02    0.17220E-09    0.20968E-07    0.27342E-10
  5222    0.10613E+00    0.29975E-02    0.58072E-06   -0.34363E-02    0.17212E-09    0.20952E-07    0.27400E-10
  5223    0.10591E+00    0.29863E-02    0.57997E-06   -0.34217E-02    0.17203E-09    0.20935E-07    0.27457E-10
  5224    0.10568E+00    0.29752E-02    0.57923E-06   -0.34069E-02    0.17195E-09    0.20919E-07    0.27512E-10
  5225    0.10546E+00    0.29641E-02    0.57848E-06   -0.33921E-02    0.17187E-09    0.20903E-07    0.27565E-10
  5226    0.10523E+00    0.29529E-02    0.57774E-06   -0.33770E-02    0.17178E-09    0.20886E-07    0.27617E-10
  5227    0.10500E+00    0.29419E-02    0.57699E-06   -0.33618E-02    0.17170E-09    0.20870E-07    0.27668E-10
  5228    0.10478E+00    0.29307E-02    0.57625E-06   -0.33463E-02    0.17161E-09    0.20854E-07    0.27717E-10
  5229    0.10456E+00    0.29196E-02    0.57551E-06   -0.33308E-02    0.17153E-09    0.20837E-07    0.27765E-10
  5230    0.10433E+00    0.29085E-02    0.57477E-06   -0.33150E-02    0.17145E-09    0.20821E-07    0.27812E-10
  5231    0.10411E+00    0.28974E-02    0.57403E-06   -0.32990E-02    0.17136E-09    0.20805E-07    0.27857E-10
  5232    0.10387E+00    0.28863E-02    0.57329E-06   -0.32829E-02    0.17128E-09    0.20788E-07    0.27901E-10
  5233    0.10364E+00    0.28753E-02    0.57255E-06   -0.32666E-02    0.17120E-09    0.20772E-07    0.27943E-10
  5234    0.10341E+00    0.28643E-02    0.57181E-06   -0.32502E-02    0.17111E-09    0.20756E-07    0.27984E-10
  5235    0.10318E+00    0.28532E-02    0.57108E-06   -0.32335E-02    0.17103E-09    0.20739E-07    0.28024E-10
  5236    0.10295E+00    0.28422E-02    0.57034E-06   -0.32168E-02    0.17094E-09    0.20723E-07    0.28062E-10
  5237    0.10272E+00    0.28312E-02    0.56960E-06   -0.31999E-02    0.17086E-09    0.20707E-07    0.28100E-10
  5238    0.10249E+00    0.28203E-02    0.56887E-06   -0.31829E-02    0.17078E-09    0.20690E-07    0.28135E-10
  5239    0.10225E+00    0.28093E-02    0.56813E-06   -0.31657E-02    0.17069E-09    0.20674E-07    0.28170E-10
  5240    0.10201E+00    0.27984E-02    0.56740E-06   -0.31484E-02    0.17061E-09    0.20657E-07    0.28203E-10
  5241    0.10178E+00    0.27875E-02    0.56667E-06   -0.31309E-02    0.17053E-09    0.20641E-07    0.28235E-10
  5242    0.10155E+00    0.27766E-02    0.56594E-06   -0.31134E-02    0.17044E-09    0.20625E-07    0.28266E-10
  5243    0.10131E+00    0.27658E-02    0.56521E-06   -0.30957E-02    0.17036E-09    0.20608E-07    0.28295E-10
  5244    0.10108E+00    0.27550E-02    0.56448E-06   -0.30780E-02    0.17028E-09    0.20592E-07    0.28323E-10
  5245    0.10084E+00    0.27443E-02    0.56375E-06   -0.30600E-02    0.17019E-09    0.20576E-07    0.28350E-10
  5246    0.10060E+00    0.27335E-02    0.56302E-06   -0.30420E-02    0.17011E-09    0.20559E-07    0.28376E-10
  5247    0.10037E+00    0.27228E-02    0.56229E-06   -0.30238E-02    0.17003E-09    0.20543E-07    0.28400E-10
  5248    0.10012E+00    0.27121E-02    0.56157E-06   -0.30057E-02    0.16995E-09    0.20527E-07    0.28423E-10
  5249    0.99891E-01    0.27015E-02    0.56084E-06   -0.29873E-02    0.16986E-09    0.20510E-07    0.28446E-10
  5250    0.99651E-01    0.26909E-02    0.56012E-06   -0.29689E-02    0.16978E-09    0.20494E-07    0.28466E-10
  5251    0.99411E-01    0.26803E-02    0.55939E-06   -0.29503E-02    0.16970E-09    0.20478E-07    0.28486E-10
  5252    0.99163E-01    0.26698E-02    0.55867E-06   -0.29318E-02    0.16961E-09    0.20461E-07    0.28505E-10
  5253    0.98930E-01    0.26592E-02    0.55795E-06   -0.29130E-02    0.16953E-09    0.20445E-07    0.28522E-10
  5254    0.98689E-01    0.26489E-02    0.55722E-06   -0.28942E-02    0.16945E-09    0.20429E-07    0.28538E-10
  5255    0.98441E-01    0.26383E-02    0.55650E-06   -0.28754E-02    0.16937E-09    0.20412E-07    0.28553E-10
  5256    0.98207E-01    0.26280E-02    0.55578E-06   -0.28566E-02    0.16928E-09    0.20396E-07    0.28567E-10
  5257    0.97959E-01    0.26176E-02    0.55506E-06   -0.28376E-02    0.16920E-09    0.20380E-07    0.28580E-10
  5258    0.97718E-01    0.26073E-02    0.55434E-06   -0.28186E-02    0.16912E-09    0.20363E-07    0.28591E-10
  5259    0.97469E-01    0.25969E-02    0.55363E-06   -0.27996E-02    0.16904E-09    0.20347E-07    0.28602E-10
  5260    0.97227E-01    0.25868E-02    0.55291E-06   -0.27805E-02    0.16895E-09    0.20331E-07    0.28611E-10
  5261    0.96985E-01    0.25766E-02    0.55219E-06   -0.27614E-02    0.16887E-09    0.20314E-07    0.28620E-10
  5262    0.96743E-01    0.25664E-02    0.55148E-06   -0.27422E-02    0.16879E-09    0.20298E-07    0.28627E-10
  5263    0.96493E-01    0.25563E-02    0.55076E-06   -0.27230E-02    0.16871E-09    0.20282E-07    0.28633E-10
  5264    0.96244E-01    0.25463E-02    0.55005E-06   -0.27038E-02    0.16862E-09    0.20266E-07    0.28638E-10
  5265    0.95994E-01    0.25362E-02    0.54934E-06   -0.26844E-02    0.16854E-09    0.20249E-07    0.28642E-10
  5266    0.95751E-01    0.25263E-02    0.54862E-06   -0.26652E-02    0.16846E-09    0.20233E-07    0.28645E-10
  5267    0.95508E-01    0.25164E-02    0.54791E-06   -0.26458E-02    0.16838E-09    0.20217E-07    0.28647E-10
  5268    0.95250E-01    0.25065E-02    0.54720E-06   -0.26265E-02    0.16830E-09    0.20200E-07    0.28648E-10
  5269    0.95007E-01    0.24967E-02    0.54649E-06   -0.26071E-02    0.16821E-09    0.20184E-07    0.28648E-10
  5270    0.94756E-01    0.24869E-02    0.54578E-06   -0.25878E-02    0.16813E-09    0.20168E-07    0.28647E-10
  5271    0.94497E-01    0.24771E-02    0.54508E-06   -0.25685E-02    0.16805E-09    0.20152E-07    0.28645E-10
  5272    0.94253E-01    0.24674E-02    0.54437E-06   -0.25491E-02    0.16797E-09    0.20135E-07    0.28642E-10
  5273    0.94002E-01    0.24579E-02    0.54366E-06   -0.25298E-02    0.16789E-09    0.20119E-07    0.28638E-10
  5274    0.93758E-01    0.24482E-02    0.54296E-06   -0.25105E-02    0.16781E-09    0.20103E-07    0.28633E-10
  5275    0.93506E-01    0.24387E-02    0.54225E-06   -0.24912E-02    0.16772E-09    0.20087E-07    0.28627E-10
  5276    0.93261E-01    0.24292E-02    0.54155E-06   -0.24719E-02    0.16764E-09    0.20070E-07    0.28620E-10
  5277    0.93009E-01    0.24197E-02    0.54084E-06   -0.24527E-02    0.16756E-09    0.20054E-07    0.28612E-10
  5278    0.92749E-01    0.24103E-02    0.54014E-06   -0.24334E-02    0.16748E-09    0.20038E-07    0.28604E-10
  5279    0.92496E-01    0.24011E-02    0.53944E-06   -0.24142E-02    0.16740E-09    0.20022E-07    0.28594E-10
  5280    0.92243E-01    0.23918E-02    0.53874E-06   -0.23951E-02    0.16732E-09    0.20005E-07    0.28583E-10
  5281    0.91998E-01    0.23825E-02    0.53804E-06   -0.23760E-02    0.16724E-09    0.19989E-07    0.28572E-10
  5282    0.91737E-01    0.23734E-02    0.53734E-06   -0.23569E-02    0.16715E-09    0.19973E-07    0.28560E-10
  5283    0.91483E-01    0.23642E-02    0.53664E-06   -0.23378E-02    0.16707E-09    0.19957E-07    0.28546E-10
  5284    0.91237E-01    0.23552E-02    0.53594E-06   -0.23188E-02    0.16699E-09    0.19941E-07    0.28532E-10
  5285    0.90975E-01    0.23462E-02    0.53524E-06   -0.22999E-02    0.16691E-09    0.19925E-07    0.28517E-10
  5286    0.90721E-01    0.23372E-02    0.53455E-06   -0.22811E-02    0.16683E-09    0.19908E-07    0.28501E-10
  5287    0.90474E-01    0.23282E-02    0.53385E-06   -0.22623E-02    0.16675E-09    0.19892E-07    0.28485E-10
  5288    0.90219E-01    0.23194E-02    0.53316E-06   -0.22437E-02    0.16667E-09    0.19876E-07    0.28467E-10
  5289    0.89957E-01    0.23107E-02    0.53246E-06   -0.22249E-02    0.16659E-09    0.19860E-07    0.28449E-10
  5290    0.89702E-01    0.23019E-02    0.53177E-06   -0.22064E-02    0.16651E-09    0.19844E-07    0.28430E-10
  5291    0.89454E-01    0.22931E-02    0.53108E-06   -0.21879E-02    0.16642E-09    0.19828E-07    0.28410E-10
  5292    0.89191E-01    0.22845E-02    0.53039E-06   -0.21695E-02    0.16634E-09    0.19812E-07    0.28389E-10
  5293    0.88935E-01    0.22760E-02    0.52970E-06   -0.21512E-02    0.16626E-09    0.19795E-07    0.28368E-10
  5294    0.88687E-01    0.22674E-02    0.52901E-06   -0.21330E-02    0.16618E-09    0.19779E-07    0.28345E-10
  5295    0.88423E-01    0.22589E-02    0.52832E-06   -0.21150E-02    0.16610E-09    0.19763E-07    0.28322E-10
  5296    0.88174E-01    0.22504E-02    0.52763E-06   -0.20969E-02    0.16602E-09    0.19747E-07    0.28298E-10
  5297    0.87917E-01    0.22421E-02    0.52694E-06   -0.20789E-02    0.16594E-09    0.19731E-07    0.28274E-10
  5298    0.87652E-01    0.22337E-02    0.52626E-06   -0.20612E-02    0.16586E-09    0.19715E-07    0.28248E-10
  5299    0.87402E-01    0.22254E-02    0.52557E-06   -0.20434E-02    0.16578E-09    0.19699E-07    0.28222E-10
  5300    0.87145E-01    0.22172E-02    0.52488E-06   -0.20258E-02    0.16570E-09    0.19683E-07    0.28196E-10
  5301    0.86887E-01    0.22090E-02    0.52420E-06   -0.20084E-02    0.16562E-09    0.19667E-07    0.28168E-10
  5302    0.86629E-01    0.22010E-02    0.52352E-06   -0.19909E-02    0.16554E-09    0.19651E-07    0.28140E-10
  5303    0.86371E-01    0.21929E-02    0.52283E-06   -0.19738E-02    0.16546E-09    0.19635E-07    0.28111E-10
  5304    0.86112E-01    0.21849E-02    0.52215E-06   -0.19566E-02    0.16538E-09    0.19619E-07    0.28081E-10
  5305    0.85853E-01    0.21769E-02    0.52147E-06   -0.19396E-02    0.16530E-09    0.19603E-07    0.28051E-10
  5306    0.85594E-01    0.21690E-02    0.52079E-06   -0.19227E-02    0.16522E-09    0.19587E-07    0.28020E-10
  5307    0.85335E-01    0.21611E-02    0.52011E-06   -0.19059E-02    0.16514E-09    0.19571E-07    0.27989E-10
  5308    0.85075E-01    0.21533E-02    0.51943E-06   -0.18893E-02    0.16506E-09    0.19555E-07    0.27957E-10
  5309    0.84830E-01    0.21456E-02    0.51875E-06   -0.18729E-02    0.16498E-09    0.19539E-07    0.27924E-10
  5310    0.84563E-01    0.21379E-02    0.51808E-06   -0.18566E-02    0.16490E-09    0.19523E-07    0.27890E-10
  5311    0.84310E-01    0.21304E-02    0.51740E-06   -0.18403E-02    0.16482E-09    0.19507E-07    0.27856E-10
  5312    0.84056E-01    0.21227E-02    0.51672E-06   -0.18244E-02    0.16474E-09    0.19491E-07    0.27821E-10
  5313    0.83795E-01    0.21152E-02    0.51605E-06   -0.18085E-02    0.16466E-09    0.19475E-07    0.27786E-10
  5314    0.83541E-01    0.21077E-02    0.51537E-06   -0.17928E-02    0.16458E-09    0.19459E-07    0.27750E-10
  5315    0.83287E-01    0.21003E-02    0.51470E-06   -0.17771E-02    0.16450E-09    0.19444E-07    0.27714E-10
  5316    0.83033E-01    0.20928E-02    0.51403E-06   -0.17617E-02    0.16442E-09    0.19428E-07    0.27677E-10
  5317    0.82778E-01    0.20855E-02    0.51336E-06   -0.17464E-02    0.16434E-09    0.19412E-07    0.27639E-10
  5318    0.82516E-01    0.20782E-02    0.51268E-06   -0.17314E-02    0.16426E-09    0.19396E-07    0.27601E-10
  5319    0.82260E-01    0.20709E-02    0.51201E-06   -0.17164E-02    0.16418E-09    0.19380E-07    0.27562E-10
  5320    0.82005E-01    0.20637E-02    0.51134E-06   -0.17015E-02    0.16410E-09    0.19364E-07    0.27523E-10
  5321    0.81749E-01    0.20565E-02    0.51068E-06   -0.16869E-02    0.16402E-09    0.19349E-07    0.27484E-10
  5322    0.81493E-01    0.20494E-02    0.51001E-06   -0.16725E-02    0.16394E-09    0.19333E-07    0.27443E-10
  5323    0.81236E-01    0.20425E-02    0.50934E-06   -0.16582E-02    0.16386E-09    0.19317E-07    0.27403E-10
  5324    0.80979E-01    0.20354E-02    0.50867E-06   -0.16441E-02    0.16378E-09    0.19301E-07    0.27361E-10
  5325    0.80726E-01    0.20285E-02    0.50801E-06   -0.16301E-02    0.16371E-09    0.19286E-07    0.27320E-10
  5326    0.80473E-01    0.20216E-02    0.50734E-06   -0.16164E-02    0.16363E-09    0.19270E-07    0.27277E-10
  5327    0.80220E-01    0.20147E-02    0.50668E-06   -0.16028E-02    0.16355E-09    0.19254E-07    0.27235E-10
  5328    0.79960E-01    0.20079E-02    0.50602E-06   -0.15893E-02    0.16347E-09    0.19238E-07    0.27192E-10
  5329    0.79714E-01    0.20012E-02    0.50535E-06   -0.15761E-02    0.16339E-09    0.19223E-07    0.27148E-10
  5330    0.79460E-01    0.19944E-02    0.50469E-06   -0.15631E-02    0.16331E-09    0.19207E-07    0.27104E-10
  5331    0.79207E-01    0.19877E-02    0.50403E-06   -0.15503E-02    0.16323E-09    0.19191E-07    0.27060E-10
  5332    0.78952E-01    0.19812E-02    0.50337E-06   -0.15375E-02    0.16315E-09    0.19176E-07    0.27015E-10
  5333    0.78705E-01    0.19746E-02    0.50271E-06   -0.15251E-02    0.16307E-09    0.19160E-07    0.26970E-10
  5334    0.78450E-01    0.19680E-02    0.50205E-06   -0.15127E-02    0.16299E-09    0.19145E-07    0.26924E-10
  5335    0.78194E-01    0.19614E-02    0.50139E-06   -0.15005E-02    0.16292E-09    0.19129E-07    0.26878E-10
  5336    0.77947E-01    0.19550E-02    0.50074E-06   -0.14885E-02    0.16284E-09    0.19113E-07    0.26832E-10
  5337    0.77698E-01    0.19486E-02    0.50008E-06   -0.14768E-02    0.16276E-09    0.19098E-07    0.26785E-10
  5338    0.77447E-01    0.19422E-02    0.49943E-06   -0.14653E-02    0.16268E-09    0.19082E-07    0.26738E-10
  5339    0.77197E-01    0.19358E-02    0.49877E-06   -0.14539E-02    0.16260E-09    0.19067E-07    0.26690E-10
  5340    0.76948E-01    0.19295E-02    0.49812E-06   -0.14427E-02    0.16252E-09    0.19051E-07    0.26642E-10
  5341    0.76700E-01    0.19233E-02    0.49746E-06   -0.14318E-02    0.16244E-09    0.19036E-07    0.26594E-10
  5342    0.76452E-01    0.19169E-02    0.49681E-06   -0.14209E-02    0.16237E-09    0.19020E-07    0.26546E-10
  5343    0.76205E-01    0.19108E-02    0.49616E-06   -0.14104E-02    0.16229E-09    0.19005E-07    0.26497E-10
  5344    0.75958E-01    0.19046E-02    0.49551E-06   -0.13999E-02    0.16221E-09    0.18989E-07    0.26448E-10
  5345    0.75712E-01    0.18985E-02    0.49486E-06   -0.13897E-02    0.16213E-09    0.18974E-07    0.26398E-10
  5346    0.75465E-01    0.18924E-02    0.49421E-06   -0.13797E-02    0.16205E-09    0.18959E-07    0.26349E-10
  5347    0.75219E-01    0.18864E-02    0.49356E-06   -0.13698E-02    0.16197E-09    0.18943E-07    0.26299E-10
  5348    0.74975E-01    0.18803E-02    0.49291E-06   -0.13601E-02    0.16190E-09    0.18928E-07    0.26249E-10
  5349    0.74730E-01    0.18744E-02    0.49227E-06   -0.13507E-02    0.16182E-09    0.18913E-07    0.26198E-10
  5350    0.74487E-01    0.18685E-02    0.49162E-06   -0.13415E-02    0.16174E-09    0.18897E-07    0.26147E-10
  5351    0.74242E-01    0.18625E-02    0.49097E-06   -0.13325E-02    0.16166E-09    0.18882E-07    0.26096E-10
  5352    0.74000E-01    0.18566E-02    0.49033E-06   -0.13236E-02    0.16158E-09    0.18867E-07    0.26045E-10
  5353    0.73758E-01    0.18507E-02    0.48968E-06   -0.13149E-02    0.16151E-09    0.18851E-07    0.25994E-10
  5354    0.73516E-01    0.18449E-02    0.48904E-06   -0.13064E-02    0.16143E-09    0.18836E-07    0.25942E-10
  5355    0.73275E-01    0.18391E-02    0.48840E-06   -0.12981E-02    0.16135E-09    0.18821E-07    0.25890E-10
  5356    0.73035E-01    0.18333E-02    0.48776E-06   -0.12901E-02    0.16127E-09    0.18806E-07    0.25838E-10
  5357    0.72795E-01    0.18276E-02    0.48712E-06   -0.12821E-02    0.16120E-09    0.18790E-07    0.25786E-10
  5358    0.72557E-01    0.18219E-02    0.48648E-06   -0.12745E-02    0.16112E-09    0.18775E-07    0.25734E-10
  5359    0.72319E-01    0.18162E-02    0.48584E-06   -0.12670E-02    0.16104E-09    0.18760E-07    0.25681E-10
  5360    0.72080E-01    0.18106E-02    0.48520E-06   -0.12596E-02    0.16096E-09    0.18745E-07    0.25629E-10
  5361    0.71844E-01    0.18049E-02    0.48456E-06   -0.12525E-02    0.16089E-09    0.18730E-07    0.25576E-10
  5362    0.71607E-01    0.17993E-02    0.48392E-06   -0.12456E-02    0.16081E-09    0.18715E-07    0.25523E-10
  5363    0.71372E-01    0.17938E-02    0.48329E-06   -0.12389E-02    0.16073E-09    0.18700E-07    0.25470E-10
  5364    0.71137E-01    0.17882E-02    0.48265E-06   -0.12323E-02    0.16065E-09    0.18685E-07    0.25417E-10
  5365    0.70902E-01    0.17827E-02    0.48202E-06   -0.12259E-02    0.16058E-09    0.18670E-07    0.25363E-10
  5366    0.70669E-01    0.17772E-02    0.48138E-06   -0.12197E-02    0.16050E-09    0.18654E-07    0.25310E-10
  5367    0.70436E-01    0.17717E-02    0.48075E-06   -0.12137E-02    0.16042E-09    0.18639E-07    0.25257E-10
  5368    0.70204E-01    0.17663E-02    0.48012E-06   -0.12079E-02    0.16034E-09    0.18625E-07    0.25203E-10
  5369    0.69973E-01    0.17608E-02    0.47948E-06   -0.12022E-02    0.16027E-09    0.18610E-07    0.25149E-10
  5370    0.69743E-01    0.17554E-02    0.47885E-06   -0.11969E-02    0.16019E-09    0.18595E-07    0.25096E-10
  5371    0.69513E-01    0.17501E-02    0.47822E-06   -0.11916E-02    0.16011E-09    0.18580E-07    0.25042E-10
  5372    0.69284E-01    0.17447E-02    0.47759E-06   -0.11866E-02    0.16004E-09    0.18565E-07    0.24988E-10
  5373    0.69056E-01    0.17393E-02    0.47696E-06   -0.11817E-02    0.15996E-09    0.18550E-07    0.24935E-10
  5374    0.68829E-01    0.17340E-02    0.47634E-06   -0.11769E-02    0.15988E-09    0.18535E-07    0.24881E-10
  5375    0.68603E-01    0.17286E-02    0.47571E-06   -0.11724E-02    0.15980E-09    0.18520E-07    0.24827E-10
  5376    0.68377E-01    0.17234E-02    0.47508E-06   -0.11680E-02    0.15973E-09    0.18505E-07    0.24773E-10
  5377    0.68152E-01    0.17181E-02    0.47446E-06   -0.11638E-02    0.15965E-09    0.18491E-07    0.24719E-10
  5378    0.67928E-01    0.17129E-02    0.47383E-06   -0.11598E-02    0.15957E-09    0.18476E-07    0.24665E-10
  5379    0.67704E-01    0.17077E-02    0.47321E-06   -0.11560E-02    0.15950E-09    0.18461E-07    0.24612E-10
  5380    0.67480E-01    0.17023E-02    0.47258E-06   -0.11523E-02    0.15942E-09    0.18446E-07    0.24558E-10
  5381    0.67259E-01    0.16972E-02    0.47196E-06   -0.11488E-02    0.15934E-09    0.18432E-07    0.24504E-10
  5382    0.67039E-01    0.16920E-02    0.47134E-06   -0.11454E-02    0.15927E-09    0.18417E-07    0.24451E-10
  5383    0.66818E-01    0.16868E-02    0.47072E-06   -0.11423E-02    0.15919E-09    0.18403E-07    0.24397E-10
  5384    0.66599E-01    0.16815E-02    0.47010E-06   -0.11394E-02    0.15911E-09    0.18388E-07    0.24344E-10
  5385    0.66381E-01    0.16765E-02    0.46948E-06   -0.11364E-02    0.15904E-09    0.18373E-07    0.24290E-10
  5386    0.66163E-01    0.16714E-02    0.46886E-06   -0.11337E-02    0.15896E-09    0.18359E-07    0.24237E-10
