#    L    TT             EE             BB             TE             PP             TP             EP          
  8401    0.20328E-02    0.41545E-05    0.42431E-08    0.57781E-04    0.43433E-10    0.39534E-08    0.27813E-11
  8402    0.19597E-02    0.41667E-05    0.42388E-08    0.57867E-04    0.43416E-10    0.39517E-08    0.27825E-11
  8403    0.18867E-02    0.41788E-05    0.42345E-08    0.57954E-04    0.43398E-10    0.39501E-08    0.27837E-11
  8404    0.18138E-02    0.41909E-05    0.42302E-08    0.58040E-04    0.43381E-10    0.39485E-08    0.27849E-11
  8405    0.17411E-02    0.42030E-05    0.42259E-08    0.58126E-04    0.43364E-10    0.39469E-08    0.27861E-11
  8406    0.16685E-02    0.42150E-05    0.42216E-08    0.58211E-04    0.43347E-10    0.39453E-08    0.27872E-11
  8407    0.15961E-02    0.42270E-05    0.42173E-08    0.58297E-04    0.43330E-10    0.39437E-08    0.27884E-11
  8408    0.15238E-02    0.42390E-05    0.42130E-08    0.58382E-04    0.43313E-10    0.39421E-08    0.27896E-11
  8409    0.14516E-02    0.42510E-05    0.42087E-08    0.58467E-04    0.43296E-10    0.39405E-08    0.27908E-11
  8410    0.13796E-02    0.42629E-05    0.42045E-08    0.58552E-04    0.43279E-10    0.39389E-08    0.27919E-11
  8411    0.13078E-02    0.42749E-05    0.42002E-08    0.58636E-04    0.43262E-10    0.39373E-08    0.27931E-11
  8412    0.12361E-02    0.42867E-05    0.41959E-08    0.58721E-04    0.43244E-10    0.39357E-08    0.27942E-11
  8413    0.11645E-02    0.42986E-05    0.41917E-08    0.58805E-04    0.43227E-10    0.39341E-08    0.27954E-11
  8414    0.10931E-02    0.43104E-05    0.41874E-08    0.58889E-04    0.43210E-10    0.39325E-08    0.27965E-11
  8415    0.10218E-02    0.43222E-05    0.41832E-08    0.58973E-04    0.43193E-10    0.39309E-08    0.27977E-11
  8416    0.95073E-03    0.43340E-05    0.41789E-08    0.59056E-04    0.43176E-10    0.39293E-08    0.27988E-11
  8417    0.87975E-03    0.43458E-05    0.41747E-08    0.59139E-04    0.43159E-10    0.39277E-08    0.27999E-11
  8418    0.80892E-03    0.43575E-05    0.41704E-08    0.59222E-04    0.43142E-10    0.39261E-08    0.28010E-11
  8419    0.73824E-03    0.43692E-05    0.41662E-08    0.59305E-04    0.43125E-10    0.39245E-08    0.28022E-11
  8420    0.66770E-03    0.43809E-05    0.41619E-08    0.59388E-04    0.43108E-10    0.39229E-08    0.28033E-11
  8421    0.59731E-03    0.43925E-05    0.41577E-08    0.59470E-04    0.43091E-10    0.39213E-08    0.28044E-11
  8422    0.52706E-03    0.44041E-05    0.41535E-08    0.59553E-04    0.43074E-10    0.39197E-08    0.28055E-11
  8423    0.45695E-03    0.44157E-05    0.41493E-08    0.59635E-04    0.43057E-10    0.39181E-08    0.28066E-11
  8424    0.38699E-03    0.44273E-05    0.41450E-08    0.59716E-04    0.43040E-10    0.39165E-08    0.28077E-11
  8425    0.31718E-03    0.44388E-05    0.41408E-08    0.59798E-04    0.43023E-10    0.39149E-08    0.28088E-11
  8426    0.24751E-03    0.44503E-05    0.41366E-08    0.59879E-04    0.43006E-10    0.39134E-08    0.28099E-11
  8427    0.17798E-03    0.44618E-05    0.41324E-08    0.59961E-04    0.42989E-10    0.39118E-08    0.28110E-11
  8428    0.10860E-03    0.44733E-05    0.41282E-08    0.60042E-04    0.42972E-10    0.39102E-08    0.28120E-11
  8429    0.39366E-04    0.44847E-05    0.41240E-08    0.60122E-04    0.42955E-10    0.39086E-08    0.28131E-11
  8430   -0.29726E-04    0.44961E-05    0.41198E-08    0.60203E-04    0.42939E-10    0.39070E-08    0.28142E-11
  8431   -0.98675E-04    0.45075E-05    0.41156E-08    0.60283E-04    0.42922E-10    0.39054E-08    0.28153E-11
  8432   -0.16748E-03    0.45188E-05    0.41114E-08    0.60363E-04    0.42905E-10    0.39038E-08    0.28163E-11
  8433   -0.23614E-03    0.45302E-05    0.41072E-08    0.60443E-04    0.42888E-10    0.39022E-08    0.28174E-11
  8434   -0.30466E-03    0.45414E-05    0.41030E-08    0.60523E-04    0.42871E-10    0.39006E-08    0.28184E-11
  8435   -0.37303E-03    0.45527E-05    0.40989E-08    0.60602E-04    0.42854E-10    0.38991E-08    0.28195E-11
  8436   -0.44126E-03    0.45640E-05    0.40947E-08    0.60681E-04    0.42837E-10    0.38975E-08    0.28205E-11
  8437   -0.50934E-03    0.45752E-05    0.40905E-08    0.60761E-04    0.42820E-10    0.38959E-08    0.28216E-11
  8438   -0.57729E-03    0.45864E-05    0.40863E-08    0.60839E-04    0.42803E-10    0.38943E-08    0.28226E-11
  8439   -0.64509E-03    0.45975E-05    0.40822E-08    0.60918E-04    0.42786E-10    0.38927E-08    0.28236E-11
  8440   -0.71274E-03    0.46087E-05    0.40780E-08    0.60996E-04    0.42770E-10    0.38912E-08    0.28246E-11
  8441   -0.78025E-03    0.46198E-05    0.40739E-08    0.61075E-04    0.42753E-10    0.38896E-08    0.28257E-11
  8442   -0.84762E-03    0.46308E-05    0.40697E-08    0.61153E-04    0.42736E-10    0.38880E-08    0.28267E-11
  8443   -0.91485E-03    0.46419E-05    0.40656E-08    0.61230E-04    0.42719E-10    0.38864E-08    0.28277E-11
  8444   -0.98193E-03    0.46529E-05    0.40614E-08    0.61308E-04    0.42702E-10    0.38848E-08    0.28287E-11
  8445   -0.10489E-02    0.46639E-05    0.40573E-08    0.61385E-04    0.42685E-10    0.38833E-08    0.28297E-11
  8446   -0.11157E-02    0.46749E-05    0.40531E-08    0.61462E-04    0.42669E-10    0.38817E-08    0.28307E-11
  8447   -0.11823E-02    0.46859E-05    0.40490E-08    0.61539E-04    0.42652E-10    0.38801E-08    0.28317E-11
  8448   -0.12488E-02    0.46968E-05    0.40449E-08    0.61616E-04    0.42635E-10    0.38785E-08    0.28327E-11
  8449   -0.13152E-02    0.47077E-05    0.40408E-08    0.61693E-04    0.42618E-10    0.38770E-08    0.28337E-11
  8450   -0.13814E-02    0.47185E-05    0.40366E-08    0.61769E-04    0.42601E-10    0.38754E-08    0.28346E-11
  8451   -0.14475E-02    0.47294E-05    0.40325E-08    0.61845E-04    0.42585E-10    0.38738E-08    0.28356E-11
  8452   -0.15135E-02    0.47402E-05    0.40284E-08    0.61921E-04    0.42568E-10    0.38722E-08    0.28366E-11
  8453   -0.15793E-02    0.47510E-05    0.40243E-08    0.61997E-04    0.42551E-10    0.38707E-08    0.28376E-11
  8454   -0.16449E-02    0.47618E-05    0.40202E-08    0.62072E-04    0.42534E-10    0.38691E-08    0.28385E-11
  8455   -0.17104E-02    0.47725E-05    0.40161E-08    0.62147E-04    0.42518E-10    0.38675E-08    0.28395E-11
  8456   -0.17758E-02    0.47832E-05    0.40120E-08    0.62222E-04    0.42501E-10    0.38660E-08    0.28404E-11
  8457   -0.18411E-02    0.47939E-05    0.40079E-08    0.62297E-04    0.42484E-10    0.38644E-08    0.28414E-11
  8458   -0.19061E-02    0.48046E-05    0.40038E-08    0.62372E-04    0.42467E-10    0.38628E-08    0.28423E-11
  8459   -0.19711E-02    0.48152E-05    0.39997E-08    0.62446E-04    0.42451E-10    0.38613E-08    0.28433E-11
  8460   -0.20359E-02    0.48258E-05    0.39956E-08    0.62520E-04    0.42434E-10    0.38597E-08    0.28442E-11
  8461   -0.21006E-02    0.48364E-05    0.39915E-08    0.62594E-04    0.42417E-10    0.38581E-08    0.28451E-11
  8462   -0.21651E-02    0.48469E-05    0.39875E-08    0.62668E-04    0.42401E-10    0.38566E-08    0.28461E-11
  8463   -0.22295E-02    0.48575E-05    0.39834E-08    0.62742E-04    0.42384E-10    0.38550E-08    0.28470E-11
  8464   -0.22937E-02    0.48680E-05    0.39793E-08    0.62815E-04    0.42367E-10    0.38534E-08    0.28479E-11
  8465   -0.23578E-02    0.48784E-05    0.39753E-08    0.62888E-04    0.42351E-10    0.38519E-08    0.28488E-11
  8466   -0.24218E-02    0.48889E-05    0.39712E-08    0.62961E-04    0.42334E-10    0.38503E-08    0.28497E-11
  8467   -0.24856E-02    0.48993E-05    0.39671E-08    0.63034E-04    0.42317E-10    0.38488E-08    0.28506E-11
  8468   -0.25493E-02    0.49097E-05    0.39631E-08    0.63107E-04    0.42301E-10    0.38472E-08    0.28515E-11
  8469   -0.26128E-02    0.49201E-05    0.39590E-08    0.63179E-04    0.42284E-10    0.38456E-08    0.28524E-11
  8470   -0.26762E-02    0.49304E-05    0.39550E-08    0.63251E-04    0.42267E-10    0.38441E-08    0.28533E-11
  8471   -0.27395E-02    0.49407E-05    0.39509E-08    0.63323E-04    0.42251E-10    0.38425E-08    0.28542E-11
  8472   -0.28026E-02    0.49510E-05    0.39469E-08    0.63395E-04    0.42234E-10    0.38410E-08    0.28551E-11
  8473   -0.28656E-02    0.49613E-05    0.39429E-08    0.63466E-04    0.42217E-10    0.38394E-08    0.28559E-11
  8474   -0.29284E-02    0.49715E-05    0.39388E-08    0.63538E-04    0.42201E-10    0.38379E-08    0.28568E-11
  8475   -0.29911E-02    0.49817E-05    0.39348E-08    0.63609E-04    0.42184E-10    0.38363E-08    0.28577E-11
  8476   -0.30537E-02    0.49919E-05    0.39308E-08    0.63680E-04    0.42168E-10    0.38348E-08    0.28586E-11
  8477   -0.31161E-02    0.50021E-05    0.39268E-08    0.63750E-04    0.42151E-10    0.38332E-08    0.28594E-11
  8478   -0.31784E-02    0.50122E-05    0.39227E-08    0.63821E-04    0.42135E-10    0.38316E-08    0.28603E-11
  8479   -0.32405E-02    0.50223E-05    0.39187E-08    0.63891E-04    0.42118E-10    0.38301E-08    0.28611E-11
  8480   -0.33025E-02    0.50324E-05    0.39147E-08    0.63961E-04    0.42101E-10    0.38285E-08    0.28620E-11
  8481   -0.33644E-02    0.50425E-05    0.39107E-08    0.64031E-04    0.42085E-10    0.38270E-08    0.28628E-11
  8482   -0.34261E-02    0.50525E-05    0.39067E-08    0.64101E-04    0.42068E-10    0.38254E-08    0.28636E-11
  8483   -0.34877E-02    0.50625E-05    0.39027E-08    0.64170E-04    0.42052E-10    0.38239E-08    0.28645E-11
  8484   -0.35491E-02    0.50725E-05    0.38987E-08    0.64240E-04    0.42035E-10    0.38223E-08    0.28653E-11
  8485   -0.36104E-02    0.50825E-05    0.38947E-08    0.64309E-04    0.42019E-10    0.38208E-08    0.28661E-11
  8486   -0.36716E-02    0.50924E-05    0.38907E-08    0.64377E-04    0.42002E-10    0.38193E-08    0.28670E-11
  8487   -0.37326E-02    0.51023E-05    0.38867E-08    0.64446E-04    0.41986E-10    0.38177E-08    0.28678E-11
  8488   -0.37935E-02    0.51122E-05    0.38828E-08    0.64515E-04    0.41969E-10    0.38162E-08    0.28686E-11
  8489   -0.38542E-02    0.51220E-05    0.38788E-08    0.64583E-04    0.41953E-10    0.38146E-08    0.28694E-11
  8490   -0.39149E-02    0.51318E-05    0.38748E-08    0.64651E-04    0.41936E-10    0.38131E-08    0.28702E-11
  8491   -0.39753E-02    0.51416E-05    0.38708E-08    0.64719E-04    0.41920E-10    0.38115E-08    0.28710E-11
  8492   -0.40357E-02    0.51514E-05    0.38669E-08    0.64786E-04    0.41903E-10    0.38100E-08    0.28718E-11
  8493   -0.40959E-02    0.51612E-05    0.38629E-08    0.64854E-04    0.41887E-10    0.38084E-08    0.28726E-11
  8494   -0.41559E-02    0.51709E-05    0.38590E-08    0.64921E-04    0.41870E-10    0.38069E-08    0.28734E-11
  8495   -0.42158E-02    0.51806E-05    0.38550E-08    0.64988E-04    0.41854E-10    0.38054E-08    0.28741E-11
  8496   -0.42756E-02    0.51902E-05    0.38510E-08    0.65055E-04    0.41837E-10    0.38038E-08    0.28749E-11
  8497   -0.43352E-02    0.51999E-05    0.38471E-08    0.65121E-04    0.41821E-10    0.38023E-08    0.28757E-11
  8498   -0.43947E-02    0.52095E-05    0.38432E-08    0.65188E-04    0.41804E-10    0.38008E-08    0.28765E-11
  8499   -0.44541E-02    0.52191E-05    0.38392E-08    0.65254E-04    0.41788E-10    0.37992E-08    0.28772E-11
  8500   -0.45133E-02    0.52287E-05    0.38353E-08    0.65320E-04    0.41772E-10    0.37977E-08    0.28780E-11
  8501   -0.45724E-02    0.52382E-05    0.38313E-08    0.65386E-04    0.41755E-10    0.37961E-08    0.28787E-11
  8502   -0.46314E-02    0.52477E-05    0.38274E-08    0.65451E-04    0.41739E-10    0.37946E-08    0.28795E-11
  8503   -0.46902E-02    0.52572E-05    0.38235E-08    0.65517E-04    0.41722E-10    0.37931E-08    0.28802E-11
  8504   -0.47489E-02    0.52667E-05    0.38196E-08    0.65582E-04    0.41706E-10    0.37915E-08    0.28810E-11
  8505   -0.48074E-02    0.52761E-05    0.38156E-08    0.65647E-04    0.41690E-10    0.37900E-08    0.28817E-11
  8506   -0.48658E-02    0.52855E-05    0.38117E-08    0.65712E-04    0.41673E-10    0.37885E-08    0.28824E-11
  8507   -0.49241E-02    0.52949E-05    0.38078E-08    0.65776E-04    0.41657E-10    0.37869E-08    0.28832E-11
  8508   -0.49822E-02    0.53043E-05    0.38039E-08    0.65841E-04    0.41641E-10    0.37854E-08    0.28839E-11
  8509   -0.50402E-02    0.53136E-05    0.38000E-08    0.65905E-04    0.41624E-10    0.37839E-08    0.28846E-11
  8510   -0.50980E-02    0.53230E-05    0.37961E-08    0.65969E-04    0.41608E-10    0.37824E-08    0.28853E-11
  8511   -0.51558E-02    0.53322E-05    0.37922E-08    0.66033E-04    0.41592E-10    0.37808E-08    0.28860E-11
  8512   -0.52133E-02    0.53415E-05    0.37883E-08    0.66096E-04    0.41575E-10    0.37793E-08    0.28868E-11
  8513   -0.52708E-02    0.53507E-05    0.37844E-08    0.66159E-04    0.41559E-10    0.37778E-08    0.28875E-11
  8514   -0.53281E-02    0.53599E-05    0.37805E-08    0.66223E-04    0.41543E-10    0.37762E-08    0.28882E-11
  8515   -0.53853E-02    0.53691E-05    0.37767E-08    0.66286E-04    0.41526E-10    0.37747E-08    0.28889E-11
  8516   -0.54423E-02    0.53783E-05    0.37728E-08    0.66348E-04    0.41510E-10    0.37732E-08    0.28895E-11
  8517   -0.54992E-02    0.53874E-05    0.37689E-08    0.66411E-04    0.41494E-10    0.37717E-08    0.28902E-11
  8518   -0.55559E-02    0.53965E-05    0.37650E-08    0.66473E-04    0.41477E-10    0.37702E-08    0.28909E-11
  8519   -0.56126E-02    0.54056E-05    0.37612E-08    0.66535E-04    0.41461E-10    0.37686E-08    0.28916E-11
  8520   -0.56691E-02    0.54147E-05    0.37573E-08    0.66597E-04    0.41445E-10    0.37671E-08    0.28923E-11
  8521   -0.57254E-02    0.54237E-05    0.37534E-08    0.66659E-04    0.41429E-10    0.37656E-08    0.28929E-11
  8522   -0.57816E-02    0.54327E-05    0.37496E-08    0.66721E-04    0.41412E-10    0.37641E-08    0.28936E-11
  8523   -0.58377E-02    0.54417E-05    0.37457E-08    0.66782E-04    0.41396E-10    0.37625E-08    0.28943E-11
  8524   -0.58937E-02    0.54507E-05    0.37419E-08    0.66843E-04    0.41380E-10    0.37610E-08    0.28949E-11
  8525   -0.59495E-02    0.54596E-05    0.37380E-08    0.66904E-04    0.41364E-10    0.37595E-08    0.28956E-11
  8526   -0.60052E-02    0.54685E-05    0.37342E-08    0.66965E-04    0.41347E-10    0.37580E-08    0.28962E-11
  8527   -0.60607E-02    0.54774E-05    0.37303E-08    0.67026E-04    0.41331E-10    0.37565E-08    0.28969E-11
  8528   -0.61161E-02    0.54863E-05    0.37265E-08    0.67086E-04    0.41315E-10    0.37550E-08    0.28975E-11
  8529   -0.61714E-02    0.54951E-05    0.37227E-08    0.67146E-04    0.41299E-10    0.37534E-08    0.28981E-11
  8530   -0.62265E-02    0.55039E-05    0.37188E-08    0.67206E-04    0.41282E-10    0.37519E-08    0.28988E-11
  8531   -0.62815E-02    0.55127E-05    0.37150E-08    0.67266E-04    0.41266E-10    0.37504E-08    0.28994E-11
  8532   -0.63364E-02    0.55214E-05    0.37112E-08    0.67325E-04    0.41250E-10    0.37489E-08    0.29000E-11
  8533   -0.63911E-02    0.55302E-05    0.37074E-08    0.67385E-04    0.41234E-10    0.37474E-08    0.29006E-11
  8534   -0.64457E-02    0.55389E-05    0.37036E-08    0.67444E-04    0.41218E-10    0.37459E-08    0.29012E-11
  8535   -0.65002E-02    0.55476E-05    0.36998E-08    0.67503E-04    0.41201E-10    0.37444E-08    0.29018E-11
  8536   -0.65545E-02    0.55562E-05    0.36959E-08    0.67562E-04    0.41185E-10    0.37429E-08    0.29025E-11
  8537   -0.66087E-02    0.55649E-05    0.36921E-08    0.67620E-04    0.41169E-10    0.37413E-08    0.29031E-11
  8538   -0.66627E-02    0.55735E-05    0.36883E-08    0.67679E-04    0.41153E-10    0.37398E-08    0.29036E-11
  8539   -0.67167E-02    0.55820E-05    0.36845E-08    0.67737E-04    0.41137E-10    0.37383E-08    0.29042E-11
  8540   -0.67705E-02    0.55906E-05    0.36807E-08    0.67795E-04    0.41121E-10    0.37368E-08    0.29048E-11
  8541   -0.68241E-02    0.55991E-05    0.36770E-08    0.67853E-04    0.41105E-10    0.37353E-08    0.29054E-11
  8542   -0.68776E-02    0.56076E-05    0.36732E-08    0.67910E-04    0.41088E-10    0.37338E-08    0.29060E-11
  8543   -0.69310E-02    0.56161E-05    0.36694E-08    0.67968E-04    0.41072E-10    0.37323E-08    0.29066E-11
  8544   -0.69843E-02    0.56246E-05    0.36656E-08    0.68025E-04    0.41056E-10    0.37308E-08    0.29071E-11
  8545   -0.70374E-02    0.56330E-05    0.36618E-08    0.68082E-04    0.41040E-10    0.37293E-08    0.29077E-11
  8546   -0.70904E-02    0.56414E-05    0.36581E-08    0.68139E-04    0.41024E-10    0.37278E-08    0.29083E-11
  8547   -0.71432E-02    0.56498E-05    0.36543E-08    0.68195E-04    0.41008E-10    0.37263E-08    0.29088E-11
  8548   -0.71960E-02    0.56582E-05    0.36505E-08    0.68252E-04    0.40992E-10    0.37248E-08    0.29094E-11
  8549   -0.72485E-02    0.56665E-05    0.36468E-08    0.68308E-04    0.40976E-10    0.37233E-08    0.29099E-11
  8550   -0.73010E-02    0.56748E-05    0.36430E-08    0.68364E-04    0.40960E-10    0.37218E-08    0.29105E-11
  8551   -0.73533E-02    0.56831E-05    0.36393E-08    0.68420E-04    0.40944E-10    0.37203E-08    0.29110E-11
  8552   -0.74055E-02    0.56914E-05    0.36355E-08    0.68475E-04    0.40928E-10    0.37188E-08    0.29116E-11
  8553   -0.74576E-02    0.56996E-05    0.36318E-08    0.68531E-04    0.40912E-10    0.37173E-08    0.29121E-11
  8554   -0.75095E-02    0.57078E-05    0.36280E-08    0.68586E-04    0.40896E-10    0.37158E-08    0.29126E-11
  8555   -0.75613E-02    0.57160E-05    0.36243E-08    0.68641E-04    0.40880E-10    0.37143E-08    0.29131E-11
  8556   -0.76129E-02    0.57242E-05    0.36205E-08    0.68696E-04    0.40864E-10    0.37128E-08    0.29137E-11
  8557   -0.76645E-02    0.57323E-05    0.36168E-08    0.68751E-04    0.40848E-10    0.37113E-08    0.29142E-11
  8558   -0.77159E-02    0.57404E-05    0.36131E-08    0.68805E-04    0.40831E-10    0.37098E-08    0.29147E-11
  8559   -0.77671E-02    0.57485E-05    0.36093E-08    0.68859E-04    0.40815E-10    0.37083E-08    0.29152E-11
  8560   -0.78182E-02    0.57566E-05    0.36056E-08    0.68914E-04    0.40799E-10    0.37068E-08    0.29157E-11
  8561   -0.78692E-02    0.57646E-05    0.36019E-08    0.68967E-04    0.40784E-10    0.37053E-08    0.29162E-11
  8562   -0.79201E-02    0.57726E-05    0.35982E-08    0.69021E-04    0.40768E-10    0.37038E-08    0.29167E-11
  8563   -0.79708E-02    0.57806E-05    0.35945E-08    0.69075E-04    0.40752E-10    0.37023E-08    0.29172E-11
  8564   -0.80214E-02    0.57886E-05    0.35908E-08    0.69128E-04    0.40736E-10    0.37008E-08    0.29177E-11
  8565   -0.80719E-02    0.57965E-05    0.35871E-08    0.69181E-04    0.40720E-10    0.36994E-08    0.29182E-11
  8566   -0.81222E-02    0.58044E-05    0.35833E-08    0.69234E-04    0.40704E-10    0.36979E-08    0.29186E-11
  8567   -0.81724E-02    0.58123E-05    0.35796E-08    0.69287E-04    0.40688E-10    0.36964E-08    0.29191E-11
  8568   -0.82225E-02    0.58202E-05    0.35760E-08    0.69339E-04    0.40672E-10    0.36949E-08    0.29196E-11
  8569   -0.82724E-02    0.58280E-05    0.35723E-08    0.69391E-04    0.40656E-10    0.36934E-08    0.29201E-11
  8570   -0.83223E-02    0.58358E-05    0.35686E-08    0.69444E-04    0.40640E-10    0.36919E-08    0.29205E-11
