331-F269      -103.92305       30.000000      0.00000      90.0000
331-F270       103.92305       15.000000      0.00000      90.0000
331-F271      -103.92305       15.000000      0.00000      90.0000
331-F272       103.92305      -0.0000000      0.00000      90.0000
331-F273      -103.92305      -0.0000000      0.00000      90.0000
331-F274       103.92305      -15.000000      0.00000      90.0000
331-F275      -103.92305      -15.000000      0.00000      90.0000
331-F276       103.92305      -30.000000      0.00000      90.0000
331-F277      -103.92305      -30.000000      0.00000      90.0000
331-F278       103.92305      -45.000000      0.00000      90.0000
331-F279      -103.92305      -45.000000      0.00000      90.0000
331-F280       103.92305      -60.000000      0.00000      90.0000
331-F281      -103.92305      -60.000000      0.00000      90.0000
331-F282       103.92305      -75.000000      0.00000      90.0000
331-F283      -103.92305      -75.000000      0.00000      90.0000
331-F284       103.92305      -90.000000      0.00000      90.0000
331-F285      -103.92305      -90.000000      0.00000      90.0000
331-F286       116.91343       82.500000      0.00000      90.0000
331-F287      -116.91343       82.500000      0.00000      90.0000
331-F288       116.91343       67.500000      0.00000      90.0000
331-F289      -116.91343       67.500000      0.00000      90.0000
331-F290       116.91343       52.500000      0.00000      90.0000
331-F291      -116.91343       52.500000      0.00000      90.0000
331-F292       116.91343       37.500000      0.00000      90.0000
331-F293      -116.91343       37.500000      0.00000      90.0000
331-F294       116.91343       22.500000      0.00000      90.0000
331-F295      -116.91343       22.500000      0.00000      90.0000
331-F296       116.91343       7.5000000      0.00000      90.0000
331-F297      -116.91343       7.5000000      0.00000      90.0000
331-F298       116.91343      -7.5000000      0.00000      90.0000
331-F299      -116.91343      -7.5000000      0.00000      90.0000
331-F300       116.91343      -22.500000      0.00000      90.0000
331-F301      -116.91343      -22.500000      0.00000      90.0000
331-F302       116.91343      -37.500000      0.00000      90.0000
331-F303      -116.91343      -37.500000      0.00000      90.0000
331-F304       116.91343      -52.500000      0.00000      90.0000
331-F305      -116.91343      -52.500000      0.00000      90.0000
331-F306       116.91343      -67.500000      0.00000      90.0000
331-F307      -116.91343      -67.500000      0.00000      90.0000
331-F308       116.91343      -82.500000      0.00000      90.0000
331-F309      -116.91343      -82.500000      0.00000      90.0000
331-F310       129.90381       75.000000      0.00000      90.0000
331-F311      -129.90381       75.000000      0.00000      90.0000
331-F312       129.90381       60.000000      0.00000      90.0000
331-F313      -129.90381       60.000000      0.00000      90.0000
331-F314       129.90381       45.000000      0.00000      90.0000
331-F315      -129.90381       45.000000      0.00000      90.0000
331-F316       129.90381       30.000000      0.00000      90.0000
331-F317      -129.90381       30.000000      0.00000      90.0000
331-F318       129.90381       15.000000      0.00000      90.0000
331-F319      -129.90381       15.000000      0.00000      90.0000
331-F320       129.90381      -0.0000000      0.00000      90.0000
331-F321      -129.90381      -0.0000000      0.00000      90.0000
331-F322       129.90381      -15.000000      0.00000      90.0000
331-F323      -129.90381      -15.000000      0.00000      90.0000
331-F324       129.90381      -30.000000      0.00000      90.0000
331-F325      -129.90381      -30.000000      0.00000      90.0000
331-F326       129.90381      -45.000000      0.00000      90.0000
331-F327      -129.90381      -45.000000      0.00000      90.0000
331-F328       129.90381      -60.000000      0.00000      90.0000
331-F329      -129.90381      -60.000000      0.00000      90.0000
331-F330       129.90381      -75.000000      0.00000      90.0000
331-F331      -129.90381      -75.000000      0.00000      90.0000
