#    L    TT             EE             BB             TE             PP             TP             EP          
   231    0.55760E+04    0.12303E+01    0.12569E-03    0.33312E+02    0.50797E-07    0.10949E-03    0.79142E-07
   232    0.55680E+04    0.12743E+01    0.12626E-03    0.34991E+02    0.50561E-07    0.10858E-03    0.92725E-07
   233    0.55594E+04    0.13203E+01    0.12682E-03    0.36672E+02    0.50328E-07    0.10767E-03    0.10627E-06
   234    0.55501E+04    0.13682E+01    0.12737E-03    0.38355E+02    0.50095E-07    0.10677E-03    0.11976E-06
   235    0.55402E+04    0.14182E+01    0.12792E-03    0.40038E+02    0.49865E-07    0.10587E-03    0.13322E-06
   236    0.55296E+04    0.14701E+01    0.12846E-03    0.41722E+02    0.49636E-07    0.10498E-03    0.14664E-06
   237    0.55185E+04    0.15240E+01    0.12899E-03    0.43404E+02    0.49409E-07    0.10410E-03    0.16003E-06
   238    0.55067E+04    0.15800E+01    0.12950E-03    0.45085E+02    0.49184E-07    0.10323E-03    0.17337E-06
   239    0.54944E+04    0.16381E+01    0.13000E-03    0.46764E+02    0.48960E-07    0.10236E-03    0.18668E-06
   240    0.54814E+04    0.16981E+01    0.13048E-03    0.48438E+02    0.48738E-07    0.10150E-03    0.19995E-06
   241    0.54679E+04    0.17604E+01    0.13093E-03    0.50110E+02    0.48517E-07    0.10064E-03    0.21319E-06
   242    0.54538E+04    0.18247E+01    0.13136E-03    0.51776E+02    0.48298E-07    0.99793E-04    0.22640E-06
   243    0.54391E+04    0.18912E+01    0.13177E-03    0.53437E+02    0.48080E-07    0.98951E-04    0.23958E-06
   244    0.54239E+04    0.19598E+01    0.13214E-03    0.55093E+02    0.47865E-07    0.98116E-04    0.25272E-06
   245    0.54080E+04    0.20306E+01    0.13248E-03    0.56740E+02    0.47650E-07    0.97288E-04    0.26584E-06
   246    0.53916E+04    0.21036E+01    0.13279E-03    0.58381E+02    0.47437E-07    0.96466E-04    0.27893E-06
   247    0.53746E+04    0.21787E+01    0.13306E-03    0.60013E+02    0.47225E-07    0.95651E-04    0.29199E-06
   248    0.53571E+04    0.22563E+01    0.13329E-03    0.61636E+02    0.47015E-07    0.94842E-04    0.30502E-06
   249    0.53391E+04    0.23359E+01    0.13348E-03    0.63249E+02    0.46807E-07    0.94040E-04    0.31803E-06
   250    0.53205E+04    0.24179E+01    0.13363E-03    0.64851E+02    0.46600E-07    0.93244E-04    0.33102E-06
   251    0.53015E+04    0.25020E+01    0.13373E-03    0.66442E+02    0.46394E-07    0.92455E-04    0.34398E-06
   252    0.52818E+04    0.25884E+01    0.13378E-03    0.68021E+02    0.46189E-07    0.91672E-04    0.35691E-06
   253    0.52618E+04    0.26769E+01    0.13379E-03    0.69587E+02    0.45986E-07    0.90895E-04    0.36982E-06
   254    0.52412E+04    0.27678E+01    0.13376E-03    0.71139E+02    0.45785E-07    0.90125E-04    0.38271E-06
   255    0.52201E+04    0.28609E+01    0.13368E-03    0.72678E+02    0.45584E-07    0.89361E-04    0.39557E-06
   256    0.51985E+04    0.29564E+01    0.13356E-03    0.74203E+02    0.45385E-07    0.88603E-04    0.40840E-06
   257    0.51765E+04    0.30539E+01    0.13340E-03    0.75707E+02    0.45188E-07    0.87851E-04    0.42120E-06
   258    0.51540E+04    0.31538E+01    0.13321E-03    0.77202E+02    0.44991E-07    0.87105E-04    0.43397E-06
   259    0.51310E+04    0.32559E+01    0.13297E-03    0.78672E+02    0.44796E-07    0.86365E-04    0.44671E-06
   260    0.51077E+04    0.33602E+01    0.13269E-03    0.80134E+02    0.44603E-07    0.85630E-04    0.45941E-06
   261    0.50838E+04    0.34668E+01    0.13238E-03    0.81565E+02    0.44410E-07    0.84902E-04    0.47209E-06
   262    0.50594E+04    0.35756E+01    0.13203E-03    0.82986E+02    0.44219E-07    0.84179E-04    0.48473E-06
   263    0.50349E+04    0.36867E+01    0.13165E-03    0.84391E+02    0.44029E-07    0.83462E-04    0.49733E-06
   264    0.50098E+04    0.37999E+01    0.13123E-03    0.85773E+02    0.43840E-07    0.82751E-04    0.50990E-06
   265    0.49842E+04    0.39153E+01    0.13078E-03    0.87123E+02    0.43653E-07    0.82045E-04    0.52243E-06
   266    0.49583E+04    0.40330E+01    0.13030E-03    0.88464E+02    0.43467E-07    0.81345E-04    0.53492E-06
   267    0.49319E+04    0.41528E+01    0.12979E-03    0.89774E+02    0.43282E-07    0.80649E-04    0.54738E-06
   268    0.49051E+04    0.42748E+01    0.12924E-03    0.91068E+02    0.43098E-07    0.79960E-04    0.55979E-06
   269    0.48778E+04    0.43990E+01    0.12867E-03    0.92338E+02    0.42916E-07    0.79275E-04    0.57216E-06
   270    0.48503E+04    0.45252E+01    0.12807E-03    0.93584E+02    0.42735E-07    0.78596E-04    0.58449E-06
   271    0.48223E+04    0.46535E+01    0.12745E-03    0.94806E+02    0.42555E-07    0.77922E-04    0.59678E-06
   272    0.47942E+04    0.47841E+01    0.12679E-03    0.95998E+02    0.42376E-07    0.77253E-04    0.60902E-06
   273    0.47656E+04    0.49165E+01    0.12612E-03    0.97173E+02    0.42198E-07    0.76589E-04    0.62122E-06
   274    0.47367E+04    0.50512E+01    0.12542E-03    0.98309E+02    0.42021E-07    0.75930E-04    0.63337E-06
   275    0.47074E+04    0.51877E+01    0.12469E-03    0.99429E+02    0.41846E-07    0.75276E-04    0.64547E-06
   276    0.46780E+04    0.53262E+01    0.12395E-03    0.10051E+03    0.41672E-07    0.74626E-04    0.65753E-06
   277    0.46481E+04    0.54668E+01    0.12318E-03    0.10158E+03    0.41498E-07    0.73982E-04    0.66954E-06
   278    0.46180E+04    0.56093E+01    0.12239E-03    0.10260E+03    0.41326E-07    0.73342E-04    0.68149E-06
   279    0.45876E+04    0.57537E+01    0.12159E-03    0.10360E+03    0.41155E-07    0.72706E-04    0.69340E-06
   280    0.45570E+04    0.58999E+01    0.12076E-03    0.10458E+03    0.40985E-07    0.72075E-04    0.70525E-06
   281    0.45262E+04    0.60481E+01    0.11992E-03    0.10552E+03    0.40817E-07    0.71449E-04    0.71705E-06
   282    0.44950E+04    0.61978E+01    0.11906E-03    0.10643E+03    0.40649E-07    0.70827E-04    0.72880E-06
   283    0.44636E+04    0.63495E+01    0.11819E-03    0.10731E+03    0.40482E-07    0.70210E-04    0.74049E-06
   284    0.44321E+04    0.65029E+01    0.11731E-03    0.10816E+03    0.40317E-07    0.69596E-04    0.75212E-06
   285    0.44003E+04    0.66581E+01    0.11641E-03    0.10897E+03    0.40152E-07    0.68987E-04    0.76370E-06
   286    0.43683E+04    0.68149E+01    0.11549E-03    0.10975E+03    0.39988E-07    0.68382E-04    0.77522E-06
   287    0.43360E+04    0.69734E+01    0.11457E-03    0.11051E+03    0.39826E-07    0.67782E-04    0.78668E-06
   288    0.43036E+04    0.71334E+01    0.11364E-03    0.11122E+03    0.39664E-07    0.67185E-04    0.79807E-06
   289    0.42711E+04    0.72950E+01    0.11270E-03    0.11191E+03    0.39504E-07    0.66592E-04    0.80941E-06
   290    0.42384E+04    0.74579E+01    0.11175E-03    0.11256E+03    0.39344E-07    0.66003E-04    0.82069E-06
   291    0.42055E+04    0.76230E+01    0.11079E-03    0.11317E+03    0.39186E-07    0.65418E-04    0.83190E-06
   292    0.41723E+04    0.77891E+01    0.10983E-03    0.11376E+03    0.39028E-07    0.64836E-04    0.84305E-06
   293    0.41392E+04    0.79558E+01    0.10886E-03    0.11430E+03    0.38871E-07    0.64259E-04    0.85413E-06
   294    0.41058E+04    0.81246E+01    0.10789E-03    0.11481E+03    0.38715E-07    0.63685E-04    0.86515E-06
   295    0.40726E+04    0.82941E+01    0.10691E-03    0.11528E+03    0.38561E-07    0.63114E-04    0.87610E-06
   296    0.40391E+04    0.84657E+01    0.10593E-03    0.11572E+03    0.38407E-07    0.62547E-04    0.88698E-06
   297    0.40055E+04    0.86371E+01    0.10495E-03    0.11613E+03    0.38254E-07    0.61984E-04    0.89779E-06
   298    0.39717E+04    0.88106E+01    0.10397E-03    0.11650E+03    0.38102E-07    0.61424E-04    0.90854E-06
   299    0.39380E+04    0.89855E+01    0.10299E-03    0.11682E+03    0.37950E-07    0.60867E-04    0.91921E-06
   300    0.39041E+04    0.91602E+01    0.10202E-03    0.11711E+03    0.37800E-07    0.60313E-04    0.92981E-06
   301    0.38702E+04    0.93363E+01    0.10104E-03    0.11736E+03    0.37651E-07    0.59763E-04    0.94033E-06
   302    0.38363E+04    0.95130E+01    0.10007E-03    0.11759E+03    0.37502E-07    0.59216E-04    0.95078E-06
   303    0.38024E+04    0.96910E+01    0.99104E-04    0.11776E+03    0.37354E-07    0.58672E-04    0.96114E-06
   304    0.37684E+04    0.98704E+01    0.98141E-04    0.11790E+03    0.37208E-07    0.58131E-04    0.97142E-06
   305    0.37345E+04    0.10050E+02    0.97181E-04    0.11800E+03    0.37062E-07    0.57593E-04    0.98161E-06
   306    0.37005E+04    0.10229E+02    0.96227E-04    0.11807E+03    0.36916E-07    0.57059E-04    0.99171E-06
   307    0.36665E+04    0.10410E+02    0.95278E-04    0.11808E+03    0.36772E-07    0.56528E-04    0.10017E-05
   308    0.36326E+04    0.10592E+02    0.94335E-04    0.11808E+03    0.36628E-07    0.56001E-04    0.10116E-05
   309    0.35987E+04    0.10774E+02    0.93398E-04    0.11802E+03    0.36486E-07    0.55476E-04    0.10214E-05
   310    0.35648E+04    0.10955E+02    0.92467E-04    0.11794E+03    0.36344E-07    0.54956E-04    0.10311E-05
   311    0.35311E+04    0.11139E+02    0.91544E-04    0.11780E+03    0.36203E-07    0.54438E-04    0.10406E-05
   312    0.34974E+04    0.11321E+02    0.90628E-04    0.11764E+03    0.36062E-07    0.53924E-04    0.10501E-05
   313    0.34637E+04    0.11504E+02    0.89719E-04    0.11743E+03    0.35923E-07    0.53413E-04    0.10594E-05
   314    0.34302E+04    0.11688E+02    0.88819E-04    0.11720E+03    0.35784E-07    0.52906E-04    0.10686E-05
   315    0.33967E+04    0.11871E+02    0.87928E-04    0.11691E+03    0.35646E-07    0.52402E-04    0.10776E-05
   316    0.33634E+04    0.12054E+02    0.87046E-04    0.11659E+03    0.35509E-07    0.51901E-04    0.10866E-05
   317    0.33301E+04    0.12237E+02    0.86174E-04    0.11624E+03    0.35373E-07    0.51405E-04    0.10953E-05
   318    0.32970E+04    0.12421E+02    0.85312E-04    0.11584E+03    0.35237E-07    0.50911E-04    0.11040E-05
   319    0.32640E+04    0.12604E+02    0.84460E-04    0.11541E+03    0.35102E-07    0.50421E-04    0.11125E-05
   320    0.32312E+04    0.12786E+02    0.83619E-04    0.11495E+03    0.34968E-07    0.49935E-04    0.11208E-05
   321    0.31985E+04    0.12969E+02    0.82789E-04    0.11444E+03    0.34835E-07    0.49452E-04    0.11290E-05
   322    0.31660E+04    0.13151E+02    0.81971E-04    0.11389E+03    0.34702E-07    0.48973E-04    0.11370E-05
   323    0.31337E+04    0.13332E+02    0.81166E-04    0.11331E+03    0.34571E-07    0.48498E-04    0.11448E-05
   324    0.31015E+04    0.13514E+02    0.80373E-04    0.11269E+03    0.34439E-07    0.48026E-04    0.11525E-05
   325    0.30696E+04    0.13693E+02    0.79593E-04    0.11204E+03    0.34309E-07    0.47558E-04    0.11600E-05
   326    0.30378E+04    0.13873E+02    0.78826E-04    0.11134E+03    0.34179E-07    0.47093E-04    0.11673E-05
   327    0.30062E+04    0.14053E+02    0.78074E-04    0.11061E+03    0.34050E-07    0.46632E-04    0.11745E-05
   328    0.29749E+04    0.14230E+02    0.77335E-04    0.10985E+03    0.33922E-07    0.46175E-04    0.11814E-05
   329    0.29438E+04    0.14407E+02    0.76612E-04    0.10904E+03    0.33794E-07    0.45721E-04    0.11882E-05
   330    0.29129E+04    0.14583E+02    0.75903E-04    0.10820E+03    0.33668E-07    0.45272E-04    0.11948E-05
   331    0.28823E+04    0.14758E+02    0.75211E-04    0.10733E+03    0.33541E-07    0.44826E-04    0.12011E-05
   332    0.28519E+04    0.14932E+02    0.74534E-04    0.10643E+03    0.33416E-07    0.44384E-04    0.12073E-05
   333    0.28218E+04    0.15105E+02    0.73874E-04    0.10550E+03    0.33291E-07    0.43945E-04    0.12133E-05
   334    0.27920E+04    0.15277E+02    0.73231E-04    0.10453E+03    0.33167E-07    0.43511E-04    0.12190E-05
   335    0.27623E+04    0.15446E+02    0.72605E-04    0.10352E+03    0.33043E-07    0.43080E-04    0.12246E-05
   336    0.27330E+04    0.15615E+02    0.71996E-04    0.10248E+03    0.32921E-07    0.42653E-04    0.12299E-05
   337    0.27040E+04    0.15782E+02    0.71407E-04    0.10140E+03    0.32798E-07    0.42230E-04    0.12349E-05
   338    0.26753E+04    0.15947E+02    0.70835E-04    0.10029E+03    0.32677E-07    0.41811E-04    0.12398E-05
   339    0.26469E+04    0.16112E+02    0.70283E-04    0.99153E+02    0.32556E-07    0.41396E-04    0.12444E-05
   340    0.26188E+04    0.16275E+02    0.69750E-04    0.97991E+02    0.32436E-07    0.40985E-04    0.12488E-05
   341    0.25910E+04    0.16435E+02    0.69237E-04    0.96786E+02    0.32316E-07    0.40578E-04    0.12530E-05
   342    0.25635E+04    0.16594E+02    0.68745E-04    0.95552E+02    0.32197E-07    0.40175E-04    0.12569E-05
   343    0.25364E+04    0.16751E+02    0.68273E-04    0.94290E+02    0.32079E-07    0.39776E-04    0.12605E-05
   344    0.25097E+04    0.16906E+02    0.67823E-04    0.92998E+02    0.31961E-07    0.39381E-04    0.12639E-05
   345    0.24832E+04    0.17058E+02    0.67394E-04    0.91678E+02    0.31844E-07    0.38990E-04    0.12670E-05
   346    0.24571E+04    0.17210E+02    0.66987E-04    0.90337E+02    0.31727E-07    0.38603E-04    0.12699E-05
   347    0.24313E+04    0.17358E+02    0.66603E-04    0.88960E+02    0.31611E-07    0.38220E-04    0.12725E-05
   348    0.24060E+04    0.17504E+02    0.66242E-04    0.87554E+02    0.31496E-07    0.37841E-04    0.12749E-05
   349    0.23809E+04    0.17648E+02    0.65904E-04    0.86120E+02    0.31381E-07    0.37466E-04    0.12769E-05
   350    0.23563E+04    0.17788E+02    0.65590E-04    0.84665E+02    0.31266E-07    0.37096E-04    0.12787E-05
   351    0.23322E+04    0.17928E+02    0.65299E-04    0.83181E+02    0.31153E-07    0.36729E-04    0.12802E-05
   352    0.23083E+04    0.18064E+02    0.65033E-04    0.81669E+02    0.31040E-07    0.36367E-04    0.12814E-05
   353    0.22848E+04    0.18198E+02    0.64789E-04    0.80144E+02    0.30927E-07    0.36008E-04    0.12824E-05
   354    0.22617E+04    0.18329E+02    0.64567E-04    0.78583E+02    0.30815E-07    0.35654E-04    0.12831E-05
   355    0.22390E+04    0.18457E+02    0.64367E-04    0.77002E+02    0.30704E-07    0.35303E-04    0.12836E-05
   356    0.22167E+04    0.18584E+02    0.64187E-04    0.75407E+02    0.30593E-07    0.34956E-04    0.12839E-05
   357    0.21948E+04    0.18707E+02    0.64027E-04    0.73783E+02    0.30482E-07    0.34612E-04    0.12841E-05
   358    0.21734E+04    0.18826E+02    0.63886E-04    0.72147E+02    0.30372E-07    0.34272E-04    0.12840E-05
   359    0.21523E+04    0.18942E+02    0.63763E-04    0.70482E+02    0.30263E-07    0.33935E-04    0.12837E-05
   360    0.21317E+04    0.19057E+02    0.63658E-04    0.68801E+02    0.30154E-07    0.33601E-04    0.12833E-05
   361    0.21115E+04    0.19168E+02    0.63570E-04    0.67098E+02    0.30046E-07    0.33270E-04    0.12828E-05
   362    0.20917E+04    0.19276E+02    0.63498E-04    0.65377E+02    0.29939E-07    0.32943E-04    0.12821E-05
   363    0.20723E+04    0.19381E+02    0.63442E-04    0.63640E+02    0.29831E-07    0.32618E-04    0.12814E-05
   364    0.20534E+04    0.19482E+02    0.63401E-04    0.61883E+02    0.29725E-07    0.32296E-04    0.12805E-05
   365    0.20349E+04    0.19581E+02    0.63373E-04    0.60112E+02    0.29619E-07    0.31976E-04    0.12795E-05
   366    0.20168E+04    0.19676E+02    0.63359E-04    0.58324E+02    0.29513E-07    0.31659E-04    0.12785E-05
   367    0.19992E+04    0.19767E+02    0.63357E-04    0.56522E+02    0.29408E-07    0.31345E-04    0.12775E-05
   368    0.19819E+04    0.19855E+02    0.63367E-04    0.54707E+02    0.29304E-07    0.31033E-04    0.12764E-05
   369    0.19653E+04    0.19941E+02    0.63388E-04    0.52877E+02    0.29200E-07    0.30723E-04    0.12752E-05
   370    0.19490E+04    0.20022E+02    0.63420E-04    0.51037E+02    0.29096E-07    0.30415E-04    0.12741E-05
   371    0.19331E+04    0.20100E+02    0.63461E-04    0.49184E+02    0.28993E-07    0.30109E-04    0.12730E-05
   372    0.19176E+04    0.20175E+02    0.63511E-04    0.47321E+02    0.28891E-07    0.29805E-04    0.12719E-05
   373    0.19026E+04    0.20245E+02    0.63570E-04    0.45446E+02    0.28788E-07    0.29503E-04    0.12708E-05
   374    0.18881E+04    0.20313E+02    0.63635E-04    0.43563E+02    0.28687E-07    0.29203E-04    0.12698E-05
   375    0.18740E+04    0.20377E+02    0.63708E-04    0.41672E+02    0.28586E-07    0.28904E-04    0.12688E-05
   376    0.18603E+04    0.20438E+02    0.63786E-04    0.39772E+02    0.28485E-07    0.28607E-04    0.12679E-05
   377    0.18472E+04    0.20494E+02    0.63870E-04    0.37867E+02    0.28385E-07    0.28310E-04    0.12671E-05
   378    0.18344E+04    0.20546E+02    0.63958E-04    0.35954E+02    0.28286E-07    0.28016E-04    0.12665E-05
   379    0.18221E+04    0.20596E+02    0.64050E-04    0.34037E+02    0.28186E-07    0.27722E-04    0.12659E-05
   380    0.18103E+04    0.20642E+02    0.64146E-04    0.32114E+02    0.28088E-07    0.27429E-04    0.12655E-05
   381    0.17989E+04    0.20682E+02    0.64243E-04    0.30189E+02    0.27990E-07    0.27138E-04    0.12652E-05
   382    0.17879E+04    0.20720E+02    0.64342E-04    0.28261E+02    0.27892E-07    0.26847E-04    0.12651E-05
   383    0.17774E+04    0.20754E+02    0.64442E-04    0.26330E+02    0.27795E-07    0.26557E-04    0.12652E-05
   384    0.17674E+04    0.20783E+02    0.64542E-04    0.24399E+02    0.27698E-07    0.26267E-04    0.12655E-05
   385    0.17577E+04    0.20809E+02    0.64642E-04    0.22466E+02    0.27602E-07    0.25978E-04    0.12659E-05
   386    0.17486E+04    0.20832E+02    0.64740E-04    0.20535E+02    0.27506E-07    0.25689E-04    0.12666E-05
   387    0.17398E+04    0.20850E+02    0.64836E-04    0.18605E+02    0.27410E-07    0.25401E-04    0.12676E-05
   388    0.17315E+04    0.20864E+02    0.64930E-04    0.16677E+02    0.27315E-07    0.25113E-04    0.12688E-05
   389    0.17236E+04    0.20872E+02    0.65020E-04    0.14751E+02    0.27221E-07    0.24825E-04    0.12702E-05
   390    0.17162E+04    0.20879E+02    0.65106E-04    0.12831E+02    0.27127E-07    0.24536E-04    0.12720E-05
   391    0.17092E+04    0.20881E+02    0.65186E-04    0.10914E+02    0.27033E-07    0.24248E-04    0.12740E-05
   392    0.17026E+04    0.20881E+02    0.65261E-04    0.90029E+01    0.26940E-07    0.23960E-04    0.12764E-05
   393    0.16966E+04    0.20876E+02    0.65330E-04    0.70978E+01    0.26847E-07    0.23671E-04    0.12790E-05
   394    0.16909E+04    0.20867E+02    0.65392E-04    0.52006E+01    0.26754E-07    0.23381E-04    0.12820E-05
   395    0.16855E+04    0.20853E+02    0.65446E-04    0.33099E+01    0.26662E-07    0.23091E-04    0.12854E-05
   396    0.16807E+04    0.20836E+02    0.65491E-04    0.14292E+01    0.26571E-07    0.22800E-04    0.12891E-05
   397    0.16762E+04    0.20816E+02    0.65526E-04   -0.44275E+00    0.26480E-07    0.22509E-04    0.12933E-05
   398    0.16722E+04    0.20790E+02    0.65552E-04   -0.23046E+01    0.26389E-07    0.22216E-04    0.12978E-05
   399    0.16686E+04    0.20761E+02    0.65567E-04   -0.41554E+01    0.26299E-07    0.21923E-04    0.13027E-05
   400    0.16653E+04    0.20729E+02    0.65571E-04   -0.59942E+01    0.26209E-07    0.21628E-04    0.13081E-05
   401    0.16625E+04    0.20692E+02    0.65562E-04   -0.78205E+01    0.26119E-07    0.21332E-04    0.13138E-05
   402    0.16602E+04    0.20650E+02    0.65541E-04   -0.96334E+01    0.26030E-07    0.21036E-04    0.13200E-05
   403    0.16582E+04    0.20606E+02    0.65509E-04   -0.11432E+02    0.25942E-07    0.20738E-04    0.13266E-05
