#    L    TT             EE             BB             TE             PP             TP             EP          
  1396    0.82828E+03    0.14746E+02    0.40849E-04   -0.55390E+02    0.31715E-08    0.22505E-05   -0.17620E-06
  1397    0.82913E+03    0.14569E+02    0.40757E-04   -0.54822E+02    0.31671E-08    0.22479E-05   -0.17343E-06
  1398    0.82989E+03    0.14394E+02    0.40666E-04   -0.54243E+02    0.31627E-08    0.22452E-05   -0.17065E-06
  1399    0.83064E+03    0.14222E+02    0.40575E-04   -0.53655E+02    0.31583E-08    0.22423E-05   -0.16785E-06
  1400    0.83138E+03    0.14053E+02    0.40484E-04   -0.53056E+02    0.31539E-08    0.22393E-05   -0.16506E-06
  1401    0.83203E+03    0.13885E+02    0.40393E-04   -0.52448E+02    0.31495E-08    0.22362E-05   -0.16225E-06
  1402    0.83266E+03    0.13721E+02    0.40302E-04   -0.51831E+02    0.31451E-08    0.22330E-05   -0.15943E-06
  1403    0.83321E+03    0.13559E+02    0.40212E-04   -0.51205E+02    0.31408E-08    0.22296E-05   -0.15661E-06
  1404    0.83367E+03    0.13401E+02    0.40121E-04   -0.50570E+02    0.31364E-08    0.22261E-05   -0.15378E-06
  1405    0.83420E+03    0.13244E+02    0.40031E-04   -0.49926E+02    0.31321E-08    0.22225E-05   -0.15095E-06
  1406    0.83456E+03    0.13092E+02    0.39941E-04   -0.49274E+02    0.31277E-08    0.22188E-05   -0.14811E-06
  1407    0.83484E+03    0.12941E+02    0.39851E-04   -0.48614E+02    0.31234E-08    0.22149E-05   -0.14527E-06
  1408    0.83526E+03    0.12793E+02    0.39761E-04   -0.47946E+02    0.31191E-08    0.22110E-05   -0.14241E-06
  1409    0.83544E+03    0.12649E+02    0.39672E-04   -0.47270E+02    0.31148E-08    0.22069E-05   -0.13956E-06
  1410    0.83569E+03    0.12507E+02    0.39583E-04   -0.46587E+02    0.31104E-08    0.22027E-05   -0.13670E-06
  1411    0.83585E+03    0.12369E+02    0.39494E-04   -0.45897E+02    0.31061E-08    0.21983E-05   -0.13384E-06
  1412    0.83593E+03    0.12234E+02    0.39405E-04   -0.45199E+02    0.31019E-08    0.21939E-05   -0.13097E-06
  1413    0.83585E+03    0.12101E+02    0.39317E-04   -0.44495E+02    0.30976E-08    0.21893E-05   -0.12810E-06
  1414    0.83584E+03    0.11972E+02    0.39228E-04   -0.43784E+02    0.30933E-08    0.21847E-05   -0.12522E-06
  1415    0.83575E+03    0.11846E+02    0.39140E-04   -0.43068E+02    0.30890E-08    0.21799E-05   -0.12234E-06
  1416    0.83564E+03    0.11724E+02    0.39053E-04   -0.42346E+02    0.30848E-08    0.21750E-05   -0.11946E-06
  1417    0.83538E+03    0.11604E+02    0.38965E-04   -0.41619E+02    0.30805E-08    0.21700E-05   -0.11658E-06
  1418    0.83512E+03    0.11487E+02    0.38878E-04   -0.40885E+02    0.30763E-08    0.21649E-05   -0.11370E-06
  1419    0.83477E+03    0.11374E+02    0.38791E-04   -0.40147E+02    0.30721E-08    0.21597E-05   -0.11081E-06
  1420    0.83441E+03    0.11264E+02    0.38705E-04   -0.39405E+02    0.30678E-08    0.21543E-05   -0.10793E-06
  1421    0.83397E+03    0.11158E+02    0.38618E-04   -0.38658E+02    0.30636E-08    0.21489E-05   -0.10504E-06
  1422    0.83353E+03    0.11055E+02    0.38533E-04   -0.37907E+02    0.30594E-08    0.21433E-05   -0.10215E-06
  1423    0.83293E+03    0.10955E+02    0.38447E-04   -0.37152E+02    0.30552E-08    0.21377E-05   -0.99265E-07
  1424    0.83240E+03    0.10859E+02    0.38362E-04   -0.36393E+02    0.30510E-08    0.21319E-05   -0.96378E-07
  1425    0.83172E+03    0.10767E+02    0.38277E-04   -0.35631E+02    0.30468E-08    0.21261E-05   -0.93492E-07
  1426    0.83096E+03    0.10678E+02    0.38193E-04   -0.34867E+02    0.30427E-08    0.21201E-05   -0.90607E-07
  1427    0.83027E+03    0.10592E+02    0.38108E-04   -0.34099E+02    0.30385E-08    0.21141E-05   -0.87723E-07
  1428    0.82942E+03    0.10510E+02    0.38025E-04   -0.33330E+02    0.30343E-08    0.21079E-05   -0.84840E-07
  1429    0.82850E+03    0.10432E+02    0.37941E-04   -0.32557E+02    0.30302E-08    0.21017E-05   -0.81960E-07
  1430    0.82757E+03    0.10356E+02    0.37858E-04   -0.31784E+02    0.30260E-08    0.20953E-05   -0.79082E-07
  1431    0.82657E+03    0.10284E+02    0.37776E-04   -0.31008E+02    0.30219E-08    0.20889E-05   -0.76207E-07
  1432    0.82548E+03    0.10217E+02    0.37694E-04   -0.30232E+02    0.30178E-08    0.20823E-05   -0.73335E-07
  1433    0.82447E+03    0.10152E+02    0.37612E-04   -0.29454E+02    0.30136E-08    0.20757E-05   -0.70466E-07
  1434    0.82331E+03    0.10092E+02    0.37531E-04   -0.28675E+02    0.30095E-08    0.20689E-05   -0.67601E-07
  1435    0.82207E+03    0.10034E+02    0.37450E-04   -0.27897E+02    0.30054E-08    0.20621E-05   -0.64740E-07
  1436    0.82083E+03    0.99799E+01    0.37370E-04   -0.27120E+02    0.30013E-08    0.20552E-05   -0.61883E-07
  1437    0.81945E+03    0.99300E+01    0.37290E-04   -0.26341E+02    0.29972E-08    0.20481E-05   -0.59032E-07
  1438    0.81806E+03    0.98826E+01    0.37211E-04   -0.25565E+02    0.29932E-08    0.20410E-05   -0.56185E-07
  1439    0.81659E+03    0.98399E+01    0.37132E-04   -0.24788E+02    0.29891E-08    0.20338E-05   -0.53344E-07
  1440    0.81512E+03    0.98004E+01    0.37053E-04   -0.24013E+02    0.29850E-08    0.20266E-05   -0.50509E-07
  1441    0.81358E+03    0.97640E+01    0.36976E-04   -0.23241E+02    0.29810E-08    0.20192E-05   -0.47680E-07
  1442    0.81197E+03    0.97316E+01    0.36898E-04   -0.22470E+02    0.29769E-08    0.20117E-05   -0.44857E-07
  1443    0.81028E+03    0.97038E+01    0.36821E-04   -0.21700E+02    0.29729E-08    0.20042E-05   -0.42042E-07
  1444    0.80860E+03    0.96783E+01    0.36745E-04   -0.20934E+02    0.29688E-08    0.19966E-05   -0.39233E-07
  1445    0.80676E+03    0.96574E+01    0.36669E-04   -0.20171E+02    0.29648E-08    0.19889E-05   -0.36432E-07
  1446    0.80500E+03    0.96388E+01    0.36594E-04   -0.19410E+02    0.29608E-08    0.19811E-05   -0.33639E-07
  1447    0.80303E+03    0.96248E+01    0.36519E-04   -0.18651E+02    0.29568E-08    0.19732E-05   -0.30854E-07
  1448    0.80112E+03    0.96146E+01    0.36445E-04   -0.17898E+02    0.29527E-08    0.19652E-05   -0.28078E-07
  1449    0.79915E+03    0.96066E+01    0.36372E-04   -0.17148E+02    0.29487E-08    0.19572E-05   -0.25310E-07
  1450    0.79710E+03    0.96030E+01    0.36299E-04   -0.16403E+02    0.29448E-08    0.19491E-05   -0.22552E-07
  1451    0.79506E+03    0.96032E+01    0.36226E-04   -0.15663E+02    0.29408E-08    0.19409E-05   -0.19804E-07
  1452    0.79287E+03    0.96063E+01    0.36155E-04   -0.14929E+02    0.29368E-08    0.19326E-05   -0.17065E-07
  1453    0.79069E+03    0.96132E+01    0.36083E-04   -0.14199E+02    0.29328E-08    0.19243E-05   -0.14336E-07
  1454    0.78851E+03    0.96236E+01    0.36013E-04   -0.13473E+02    0.29289E-08    0.19159E-05   -0.11618E-07
  1455    0.78626E+03    0.96370E+01    0.35943E-04   -0.12754E+02    0.29249E-08    0.19074E-05   -0.89100E-08
  1456    0.78394E+03    0.96547E+01    0.35873E-04   -0.12042E+02    0.29210E-08    0.18988E-05   -0.62128E-08
  1457    0.78147E+03    0.96745E+01    0.35804E-04   -0.11335E+02    0.29170E-08    0.18902E-05   -0.35266E-08
  1458    0.77909E+03    0.96986E+01    0.35735E-04   -0.10634E+02    0.29131E-08    0.18815E-05   -0.85150E-09
  1459    0.77663E+03    0.97256E+01    0.35667E-04   -0.99378E+01    0.29092E-08    0.18727E-05    0.18122E-08
  1460    0.77411E+03    0.97569E+01    0.35600E-04   -0.92497E+01    0.29053E-08    0.18639E-05    0.44644E-08
  1461    0.77159E+03    0.97894E+01    0.35532E-04   -0.85690E+01    0.29013E-08    0.18550E-05    0.71047E-08
  1462    0.76901E+03    0.98262E+01    0.35466E-04   -0.78951E+01    0.28974E-08    0.18460E-05    0.97329E-08
  1463    0.76628E+03    0.98665E+01    0.35399E-04   -0.72279E+01    0.28935E-08    0.18370E-05    0.12349E-07
  1464    0.76363E+03    0.99095E+01    0.35333E-04   -0.65680E+01    0.28897E-08    0.18279E-05    0.14952E-07
  1465    0.76084E+03    0.99559E+01    0.35268E-04   -0.59162E+01    0.28858E-08    0.18187E-05    0.17543E-07
  1466    0.75813E+03    0.10006E+02    0.35203E-04   -0.52717E+01    0.28819E-08    0.18095E-05    0.20121E-07
  1467    0.75527E+03    0.10058E+02    0.35138E-04   -0.46359E+01    0.28780E-08    0.18002E-05    0.22686E-07
  1468    0.75243E+03    0.10114E+02    0.35074E-04   -0.40080E+01    0.28742E-08    0.17909E-05    0.25237E-07
  1469    0.74959E+03    0.10173E+02    0.35010E-04   -0.33887E+01    0.28703E-08    0.17815E-05    0.27775E-07
  1470    0.74654E+03    0.10234E+02    0.34946E-04   -0.27772E+01    0.28665E-08    0.17721E-05    0.30299E-07
  1471    0.74364E+03    0.10299E+02    0.34883E-04   -0.21757E+01    0.28626E-08    0.17626E-05    0.32809E-07
  1472    0.74068E+03    0.10367E+02    0.34820E-04   -0.15827E+01    0.28588E-08    0.17530E-05    0.35305E-07
  1473    0.73765E+03    0.10438E+02    0.34757E-04   -0.99948E+00    0.28550E-08    0.17434E-05    0.37786E-07
  1474    0.73448E+03    0.10511E+02    0.34695E-04   -0.42464E+00    0.28512E-08    0.17338E-05    0.40253E-07
  1475    0.73139E+03    0.10586E+02    0.34633E-04    0.14041E+00    0.28474E-08    0.17241E-05    0.42704E-07
  1476    0.72824E+03    0.10665E+02    0.34571E-04    0.69500E+00    0.28436E-08    0.17144E-05    0.45141E-07
  1477    0.72510E+03    0.10746E+02    0.34509E-04    0.12406E+01    0.28398E-08    0.17046E-05    0.47562E-07
  1478    0.72189E+03    0.10830E+02    0.34448E-04    0.17759E+01    0.28360E-08    0.16947E-05    0.49967E-07
  1479    0.71869E+03    0.10917E+02    0.34386E-04    0.23007E+01    0.28322E-08    0.16849E-05    0.52357E-07
  1480    0.71542E+03    0.11006E+02    0.34325E-04    0.28154E+01    0.28284E-08    0.16749E-05    0.54731E-07
  1481    0.71210E+03    0.11097E+02    0.34265E-04    0.33197E+01    0.28246E-08    0.16650E-05    0.57088E-07
  1482    0.70880E+03    0.11191E+02    0.34204E-04    0.38133E+01    0.28209E-08    0.16550E-05    0.59429E-07
  1483    0.70545E+03    0.11288E+02    0.34143E-04    0.42961E+01    0.28171E-08    0.16449E-05    0.61754E-07
  1484    0.70210E+03    0.11386E+02    0.34083E-04    0.47681E+01    0.28134E-08    0.16349E-05    0.64061E-07
  1485    0.69870E+03    0.11486E+02    0.34023E-04    0.52289E+01    0.28096E-08    0.16247E-05    0.66352E-07
  1486    0.69528E+03    0.11590E+02    0.33963E-04    0.56787E+01    0.28059E-08    0.16146E-05    0.68625E-07
  1487    0.69183E+03    0.11694E+02    0.33903E-04    0.61172E+01    0.28022E-08    0.16044E-05    0.70880E-07
  1488    0.68838E+03    0.11801E+02    0.33843E-04    0.65443E+01    0.27985E-08    0.15942E-05    0.73118E-07
  1489    0.68488E+03    0.11911E+02    0.33783E-04    0.69597E+01    0.27947E-08    0.15839E-05    0.75337E-07
  1490    0.68136E+03    0.12021E+02    0.33724E-04    0.73636E+01    0.27910E-08    0.15737E-05    0.77539E-07
  1491    0.67784E+03    0.12134E+02    0.33664E-04    0.77556E+01    0.27873E-08    0.15634E-05    0.79722E-07
  1492    0.67430E+03    0.12249E+02    0.33604E-04    0.81358E+01    0.27836E-08    0.15530E-05    0.81886E-07
  1493    0.67073E+03    0.12364E+02    0.33545E-04    0.85040E+01    0.27800E-08    0.15427E-05    0.84031E-07
  1494    0.66715E+03    0.12482E+02    0.33485E-04    0.88601E+01    0.27763E-08    0.15323E-05    0.86157E-07
  1495    0.66357E+03    0.12602E+02    0.33426E-04    0.92040E+01    0.27726E-08    0.15219E-05    0.88264E-07
  1496    0.65996E+03    0.12723E+02    0.33366E-04    0.95357E+01    0.27689E-08    0.15114E-05    0.90352E-07
  1497    0.65634E+03    0.12845E+02    0.33306E-04    0.98551E+01    0.27653E-08    0.15010E-05    0.92419E-07
  1498    0.65271E+03    0.12969E+02    0.33247E-04    0.10162E+02    0.27616E-08    0.14905E-05    0.94467E-07
  1499    0.64908E+03    0.13093E+02    0.33187E-04    0.10457E+02    0.27580E-08    0.14800E-05    0.96494E-07
  1500    0.64543E+03    0.13220E+02    0.33127E-04    0.10738E+02    0.27543E-08    0.14695E-05    0.98501E-07
  1501    0.64177E+03    0.13347E+02    0.33067E-04    0.11008E+02    0.27507E-08    0.14589E-05    0.10049E-06
  1502    0.63811E+03    0.13475E+02    0.33008E-04    0.11265E+02    0.27471E-08    0.14484E-05    0.10245E-06
  1503    0.63445E+03    0.13605E+02    0.32948E-04    0.11508E+02    0.27435E-08    0.14378E-05    0.10440E-06
  1504    0.63078E+03    0.13735E+02    0.32888E-04    0.11740E+02    0.27399E-08    0.14272E-05    0.10632E-06
  1505    0.62710E+03    0.13867E+02    0.32827E-04    0.11959E+02    0.27362E-08    0.14166E-05    0.10822E-06
  1506    0.62342E+03    0.13999E+02    0.32767E-04    0.12164E+02    0.27326E-08    0.14060E-05    0.11011E-06
  1507    0.61973E+03    0.14133E+02    0.32707E-04    0.12358E+02    0.27291E-08    0.13954E-05    0.11197E-06
  1508    0.61605E+03    0.14267E+02    0.32647E-04    0.12538E+02    0.27255E-08    0.13848E-05    0.11381E-06
  1509    0.61236E+03    0.14400E+02    0.32586E-04    0.12706E+02    0.27219E-08    0.13742E-05    0.11563E-06
  1510    0.60869E+03    0.14536E+02    0.32526E-04    0.12860E+02    0.27183E-08    0.13635E-05    0.11743E-06
  1511    0.60499E+03    0.14672E+02    0.32465E-04    0.13003E+02    0.27147E-08    0.13529E-05    0.11920E-06
  1512    0.60131E+03    0.14808E+02    0.32405E-04    0.13131E+02    0.27112E-08    0.13422E-05    0.12096E-06
  1513    0.59762E+03    0.14945E+02    0.32344E-04    0.13248E+02    0.27076E-08    0.13316E-05    0.12269E-06
  1514    0.59395E+03    0.15083E+02    0.32283E-04    0.13351E+02    0.27041E-08    0.13209E-05    0.12441E-06
  1515    0.59029E+03    0.15221E+02    0.32223E-04    0.13443E+02    0.27005E-08    0.13103E-05    0.12610E-06
  1516    0.58662E+03    0.15359E+02    0.32162E-04    0.13521E+02    0.26970E-08    0.12996E-05    0.12777E-06
  1517    0.58297E+03    0.15497E+02    0.32101E-04    0.13587E+02    0.26935E-08    0.12889E-05    0.12942E-06
  1518    0.57932E+03    0.15636E+02    0.32040E-04    0.13641E+02    0.26900E-08    0.12783E-05    0.13105E-06
  1519    0.57568E+03    0.15773E+02    0.31979E-04    0.13681E+02    0.26864E-08    0.12676E-05    0.13265E-06
  1520    0.57205E+03    0.15912E+02    0.31918E-04    0.13709E+02    0.26829E-08    0.12570E-05    0.13424E-06
  1521    0.56843E+03    0.16051E+02    0.31857E-04    0.13726E+02    0.26794E-08    0.12463E-05    0.13580E-06
  1522    0.56481E+03    0.16189E+02    0.31796E-04    0.13729E+02    0.26759E-08    0.12357E-05    0.13734E-06
  1523    0.56121E+03    0.16327E+02    0.31735E-04    0.13721E+02    0.26724E-08    0.12250E-05    0.13886E-06
  1524    0.55762E+03    0.16465E+02    0.31674E-04    0.13700E+02    0.26690E-08    0.12144E-05    0.14036E-06
  1525    0.55404E+03    0.16603E+02    0.31613E-04    0.13667E+02    0.26655E-08    0.12038E-05    0.14184E-06
  1526    0.55048E+03    0.16741E+02    0.31552E-04    0.13622E+02    0.26620E-08    0.11932E-05    0.14329E-06
  1527    0.54694E+03    0.16877E+02    0.31490E-04    0.13564E+02    0.26585E-08    0.11826E-05    0.14473E-06
  1528    0.54341E+03    0.17014E+02    0.31429E-04    0.13495E+02    0.26551E-08    0.11720E-05    0.14614E-06
  1529    0.53989E+03    0.17150E+02    0.31368E-04    0.13415E+02    0.26516E-08    0.11614E-05    0.14752E-06
  1530    0.53640E+03    0.17285E+02    0.31307E-04    0.13323E+02    0.26482E-08    0.11508E-05    0.14889E-06
  1531    0.53292E+03    0.17420E+02    0.31245E-04    0.13218E+02    0.26447E-08    0.11403E-05    0.15024E-06
  1532    0.52947E+03    0.17554E+02    0.31184E-04    0.13103E+02    0.26413E-08    0.11298E-05    0.15156E-06
  1533    0.52603E+03    0.17687E+02    0.31123E-04    0.12977E+02    0.26379E-08    0.11192E-05    0.15286E-06
  1534    0.52262E+03    0.17820E+02    0.31061E-04    0.12838E+02    0.26345E-08    0.11088E-05    0.15414E-06
  1535    0.51922E+03    0.17952E+02    0.31000E-04    0.12690E+02    0.26310E-08    0.10983E-05    0.15539E-06
  1536    0.51585E+03    0.18082E+02    0.30939E-04    0.12530E+02    0.26276E-08    0.10878E-05    0.15663E-06
  1537    0.51251E+03    0.18212E+02    0.30877E-04    0.12358E+02    0.26242E-08    0.10774E-05    0.15784E-06
  1538    0.50920E+03    0.18341E+02    0.30816E-04    0.12177E+02    0.26208E-08    0.10670E-05    0.15903E-06
  1539    0.50588E+03    0.18467E+02    0.30754E-04    0.11985E+02    0.26174E-08    0.10566E-05    0.16019E-06
  1540    0.50261E+03    0.18593E+02    0.30693E-04    0.11783E+02    0.26141E-08    0.10462E-05    0.16134E-06
  1541    0.49937E+03    0.18718E+02    0.30632E-04    0.11569E+02    0.26107E-08    0.10359E-05    0.16246E-06
  1542    0.49615E+03    0.18842E+02    0.30570E-04    0.11347E+02    0.26073E-08    0.10256E-05    0.16356E-06
  1543    0.49295E+03    0.18963E+02    0.30509E-04    0.11113E+02    0.26039E-08    0.10153E-05    0.16464E-06
  1544    0.48979E+03    0.19085E+02    0.30447E-04    0.10871E+02    0.26006E-08    0.10051E-05    0.16569E-06
  1545    0.48666E+03    0.19203E+02    0.30386E-04    0.10618E+02    0.25972E-08    0.99486E-06    0.16672E-06
  1546    0.48355E+03    0.19320E+02    0.30325E-04    0.10356E+02    0.25939E-08    0.98467E-06    0.16773E-06
  1547    0.48048E+03    0.19436E+02    0.30263E-04    0.10085E+02    0.25905E-08    0.97452E-06    0.16871E-06
  1548    0.47744E+03    0.19551E+02    0.30202E-04    0.98044E+01    0.25872E-08    0.96440E-06    0.16968E-06
  1549    0.47444E+03    0.19663E+02    0.30140E-04    0.95154E+01    0.25839E-08    0.95431E-06    0.17062E-06
  1550    0.47147E+03    0.19773E+02    0.30079E-04    0.92172E+01    0.25805E-08    0.94426E-06    0.17153E-06
  1551    0.46852E+03    0.19882E+02    0.30018E-04    0.89099E+01    0.25772E-08    0.93425E-06    0.17243E-06
  1552    0.46562E+03    0.19988E+02    0.29956E-04    0.85949E+01    0.25739E-08    0.92428E-06    0.17330E-06
  1553    0.46275E+03    0.20093E+02    0.29895E-04    0.82724E+01    0.25706E-08    0.91434E-06    0.17415E-06
  1554    0.45992E+03    0.20197E+02    0.29834E-04    0.79409E+01    0.25673E-08    0.90444E-06    0.17497E-06
  1555    0.45711E+03    0.20297E+02    0.29773E-04    0.76018E+01    0.25640E-08    0.89458E-06    0.17578E-06
  1556    0.45435E+03    0.20395E+02    0.29712E-04    0.72545E+01    0.25607E-08    0.88476E-06    0.17656E-06
  1557    0.45163E+03    0.20492E+02    0.29651E-04    0.68997E+01    0.25574E-08    0.87498E-06    0.17731E-06
  1558    0.44894E+03    0.20587E+02    0.29589E-04    0.65382E+01    0.25541E-08    0.86524E-06    0.17805E-06
  1559    0.44630E+03    0.20678E+02    0.29528E-04    0.61686E+01    0.25509E-08    0.85555E-06    0.17876E-06
  1560    0.44369E+03    0.20769E+02    0.29468E-04    0.57916E+01    0.25476E-08    0.84589E-06    0.17945E-06
  1561    0.44110E+03    0.20856E+02    0.29407E-04    0.54081E+01    0.25443E-08    0.83628E-06    0.18012E-06
  1562    0.43855E+03    0.20942E+02    0.29346E-04    0.50172E+01    0.25411E-08    0.82671E-06    0.18077E-06
  1563    0.43604E+03    0.21025E+02    0.29285E-04    0.46205E+01    0.25378E-08    0.81719E-06    0.18139E-06
  1564    0.43358E+03    0.21107E+02    0.29225E-04    0.42172E+01    0.25346E-08    0.80771E-06    0.18199E-06
  1565    0.43116E+03    0.21185E+02    0.29164E-04    0.38075E+01    0.25314E-08    0.79827E-06    0.18257E-06
  1566    0.42878E+03    0.21261E+02    0.29104E-04    0.33929E+01    0.25281E-08    0.78888E-06    0.18313E-06
  1567    0.42642E+03    0.21333E+02    0.29044E-04    0.29710E+01    0.25249E-08    0.77954E-06    0.18367E-06
  1568    0.42411E+03    0.21405E+02    0.28984E-04    0.25441E+01    0.25217E-08    0.77024E-06    0.18418E-06
  1569    0.42185E+03    0.21474E+02    0.28924E-04    0.21118E+01    0.25185E-08    0.76099E-06    0.18468E-06
  1570    0.41963E+03    0.21541E+02    0.28864E-04    0.16743E+01    0.25153E-08    0.75179E-06    0.18515E-06
  1571    0.41745E+03    0.21607E+02    0.28804E-04    0.12324E+01    0.25120E-08    0.74264E-06    0.18560E-06
